# 'water_0_30.h5', 'cement_0_30.h5', 'Asphalt_0_30.h5', 'Asphaltwet_0_30.h5', 'roadgravel_0_30.h5', 'grass_0_30.h5', 'Roughgravel_0_30.h5'
1.231886792452830122e+02,1.187289719626168250e+02,2.099245283018867951e+02,1.091192660550458697e+02,6.177142857142856656e+02,1.347850467289719631e+02,8.449514563106796459e+02
1.232830188679245254e+02,1.190093457943925301e+02,2.096415094339622556e+02,1.091926605504587116e+02,6.156000000000000227e+02,1.347850467289719631e+02,8.371650485436892950e+02
1.234150943396226410e+02,1.193831775700934514e+02,2.092075471698113347e+02,1.092110091743119256e+02,6.136952380952380963e+02,1.347476635514018710e+02,8.287766990291262346e+02
1.232075471698113205e+02,1.199252336448598157e+02,2.084905660377358458e+02,1.095596330275229349e+02,6.116000000000000227e+02,1.347476635514018710e+02,8.210679611650485867e+02
1.233207547169811278e+02,1.202056074766355209e+02,2.079811320754716917e+02,1.095779816513761489e+02,6.092190476190476147e+02,1.347476635514018710e+02,8.127572815533980020e+02
1.230943396226415132e+02,1.205794392523364422e+02,2.076037735849056673e+02,1.099082568807339442e+02,6.068571428571428896e+02,1.346355140186915946e+02,8.044854368932038824e+02
1.230943396226415132e+02,1.207850467289719631e+02,2.073396226415094361e+02,1.100550458715596278e+02,6.043999999999999773e+02,1.344672897196261658e+02,7.964077669902912930e+02
1.229811320754716917e+02,1.211962616822429908e+02,2.065283018867924625e+02,1.103486238532110093e+02,6.019809523809524308e+02,1.344672897196261658e+02,7.884077669902912930e+02
1.229811320754716917e+02,1.216261682242990645e+02,2.063962264150943327e+02,1.104954128440366929e+02,5.994857142857142662e+02,1.343551401869158894e+02,7.800388349514563515e+02
1.229622641509433976e+02,1.218317757009345854e+02,2.057547169811320771e+02,1.106788990825688046e+02,5.967809523809523853e+02,1.341682242990654288e+02,7.716504854368931774e+02
1.228867924528301927e+02,1.221308411214953225e+02,2.055283018867924625e+02,1.105871559633027488e+02,5.941333333333333258e+02,1.341121495327102764e+02,7.635922330097087070e+02
1.228490566037735903e+02,1.223738317757009355e+02,2.051320754716981014e+02,1.107339449541284466e+02,5.916190476190475920e+02,1.340747663551401843e+02,7.553009708737863548e+02
1.228679245283018844e+02,1.226915887850467328e+02,2.045094339622641542e+02,1.109908256880734001e+02,5.888571428571428896e+02,1.340747663551401843e+02,7.473203883495145874e+02
1.228113207547169878e+02,1.228785046728971935e+02,2.039622641509433834e+02,1.109724770642201861e+02,5.859238095238094957e+02,1.339252336448598157e+02,7.392815533980582359e+02
1.226415094339622698e+02,1.232336448598130829e+02,2.037358490566037688e+02,1.109357798165137581e+02,5.830857142857142890e+02,1.337196261682242948e+02,7.313398058252427063e+02
1.226415094339622698e+02,1.232336448598130829e+02,2.034339622641509493e+02,1.110458715596330279e+02,5.800761904761905043e+02,1.335327102803738342e+02,7.234563106796116472e+02
1.225849056603773590e+02,1.237943925233644791e+02,2.029433962264151035e+02,1.110642201834862419e+02,5.769523809523809632e+02,1.334766355140186818e+02,7.152427184466019980e+02
1.224528301886792434e+02,1.240373831775700921e+02,2.023018867924528195e+02,1.110091743119265999e+02,5.740571428571428214e+02,1.334766355140186818e+02,7.075145631067961176e+02
1.224528301886792434e+02,1.239813084112149539e+02,2.016792452830188722e+02,1.109724770642201861e+02,5.711619047619047933e+02,1.334018691588784975e+02,6.999029126213591780e+02
1.221886792452830122e+02,1.246355140186915946e+02,2.013207547169811278e+02,1.111009174311926557e+02,5.680190476190475692e+02,1.332897196261682211e+02,6.919805825242718811e+02
1.220377358490566024e+02,1.249906542056074699e+02,2.008867924528301785e+02,1.109724770642201861e+02,5.651047619047618582e+02,1.332523364485981290e+02,6.843106796116504711e+02
1.215660377358490507e+02,1.251775700934579447e+02,2.000188679245283083e+02,1.110091743119265999e+02,5.618285714285714221e+02,1.327289719626168107e+02,6.766601941747572937e+02
1.214528301886792434e+02,1.252710280373831750e+02,1.999056603773584868e+02,1.109541284403669721e+02,5.584190476190476602e+02,1.325794392523364422e+02,6.691067961165048246e+02
1.214339622641509493e+02,1.254579439252336499e+02,1.993773584905660243e+02,1.109541284403669721e+02,5.550857142857142890e+02,1.320934579439252445e+02,6.614951456310679987e+02
1.211886792452830122e+02,1.257570093457943869e+02,1.990000000000000000e+02,1.109724770642201861e+02,5.517523809523809177e+02,1.319439252336448476e+02,6.545048543689320013e+02
1.210188679245283083e+02,1.259626168224299079e+02,1.984528301886792576e+02,1.109174311926605441e+02,5.482857142857143344e+02,1.317757009345794472e+02,6.474951456310679987e+02
1.208490566037735903e+02,1.259626168224299079e+02,1.980754716981132049e+02,1.111743119266054975e+02,5.447238095238095639e+02,1.316635514018691708e+02,6.407961165048543535e+02
1.207547169811320771e+02,1.262616822429906591e+02,1.976981132075471805e+02,1.111743119266054975e+02,5.412000000000000455e+02,1.314018691588784975e+02,6.344466019417475309e+02
1.206981132075471663e+02,1.264859813084112119e+02,1.969245283018867951e+02,1.112844036697247674e+02,5.377904761904761699e+02,1.311214953271027923e+02,6.280000000000000000e+02
1.206226415094339615e+02,1.270093457943925301e+02,1.963207547169811278e+02,1.111743119266054975e+02,5.340000000000000000e+02,1.307102803738317789e+02,6.217864077669902372e+02
1.205471698113207566e+02,1.270467289719626223e+02,1.959245283018867951e+02,1.112477064220183536e+02,5.303999999999999773e+02,1.305981308411215025e+02,6.157669902912621183e+02
1.204905660377358458e+02,1.274766355140186960e+02,1.958113207547169736e+02,1.108807339449541303e+02,5.267999999999999545e+02,1.302616822429906449e+02,6.101165048543689409e+02
1.204150943396226410e+02,1.276074766355140184e+02,1.952452830188679229e+02,1.112293577981651396e+02,5.230095238095237846e+02,1.297383177570093551e+02,6.040194174757281189e+02
1.198113207547169878e+02,1.278878504672897236e+02,1.948490566037735903e+02,1.112293577981651396e+02,5.195047619047619492e+02,1.296261682242990787e+02,5.983106796116504711e+02
1.197169811320754746e+02,1.280373831775700921e+02,1.940754716981132049e+02,1.113577981651376092e+02,5.154476190476190141e+02,1.293644859813084054e+02,5.925436893203883528e+02
1.195094339622641542e+02,1.280934579439252445e+02,1.936981132075471805e+02,1.113944954128440372e+02,5.116000000000000227e+02,1.287476635514018710e+02,5.869126213592232943e+02
1.190754716981132049e+02,1.281308411214953367e+02,1.931320754716981014e+02,1.113394495412844094e+02,5.073904761904761926e+02,1.286728971962616868e+02,5.815339805825242365e+02
1.187547169811320771e+02,1.285046728971962580e+02,1.928301886792452819e+02,1.114678899082568790e+02,5.034857142857142662e+02,1.285046728971962580e+02,5.759805825242718811e+02
1.183773584905660385e+02,1.288411214953271156e+02,1.919245283018867951e+02,1.114495412844036650e+02,4.992190476190476147e+02,1.284299065420560737e+02,5.711844660194175276e+02
1.181320754716981156e+02,1.287850467289719631e+02,1.916226415094339757e+02,1.113027522935779814e+02,4.950666666666666629e+02,1.277009345794392488e+02,5.667184466019417641e+02
1.180943396226415132e+02,1.288598130841121474e+02,1.907924528301886653e+02,1.112844036697247674e+02,4.906095238095238074e+02,1.273831775700934514e+02,5.625631067961164717e+02
1.178867924528301927e+02,1.288785046728972077e+02,1.903962264150943327e+02,1.113027522935779814e+02,4.864380952380952294e+02,1.270093457943925301e+02,5.581941747572815302e+02
1.173962264150943327e+02,1.289345794392523317e+02,1.897358490566037688e+02,1.113211009174311954e+02,4.826476190476190595e+02,1.265981308411214883e+02,5.545436893203883528e+02
1.171698113207547181e+02,1.289719626168224238e+02,1.893018867924528195e+02,1.111926605504587116e+02,4.783809523809524080e+02,1.261121495327102764e+02,5.505631067961164717e+02
1.170377358490566024e+02,1.296822429906542027e+02,1.887735849056603854e+02,1.111926605504587116e+02,4.740380952380952522e+02,1.260000000000000000e+02,5.471262135922330572e+02
1.168867924528301927e+02,1.298504672897196315e+02,1.879622641509433834e+02,1.111009174311926557e+02,4.695047619047618923e+02,1.254766355140186960e+02,5.436310679611650585e+02
1.165660377358490507e+02,1.299626168224299079e+02,1.875849056603773590e+02,1.111559633027522977e+02,4.654857142857142662e+02,1.251962616822429908e+02,5.401165048543689409e+02
1.162641509433962312e+02,1.301682242990654288e+02,1.869433962264151035e+02,1.111743119266054975e+02,4.612952380952381191e+02,1.248785046728971935e+02,5.369708737864077648e+02
1.158679245283018844e+02,1.302429906542056131e+02,1.866226415094339757e+02,1.108990825688073443e+02,4.569714285714285893e+02,1.244112149532710276e+02,5.340970873786408220e+02
1.158867924528301927e+02,1.302990654205607370e+02,1.858113207547169736e+02,1.107522935779816464e+02,4.525333333333333599e+02,1.239813084112149539e+02,5.315922330097087070e+02
1.157358490566037688e+02,1.303925233644859816e+02,1.854716981132075375e+02,1.107706422018348604e+02,4.484571428571428555e+02,1.232897196261682211e+02,5.294368932038835283e+02
1.156037735849056673e+02,1.306915887850467186e+02,1.846226415094339757e+02,1.107706422018348604e+02,4.444190476190476033e+02,1.229719626168224238e+02,5.277087378640776478e+02
1.154339622641509493e+02,1.308411214953271156e+02,1.838679245283018986e+02,1.105871559633027488e+02,4.404190476190476033e+02,1.225607476635513962e+02,5.256116504854369396e+02
1.151320754716981156e+02,1.308598130841121474e+02,1.832452830188679229e+02,1.105871559633027488e+02,4.361333333333333258e+02,1.221682242990654146e+02,5.241165048543689409e+02
1.149245283018867951e+02,1.313084112149532814e+02,1.826415094339622556e+02,1.106972477064220186e+02,4.321904761904762040e+02,1.221121495327102764e+02,5.227184466019417641e+02
1.147547169811320771e+02,1.313084112149532814e+02,1.819622641509433834e+02,1.104954128440366929e+02,4.280000000000000000e+02,1.217943925233644791e+02,5.220194174757281189e+02
1.145094339622641542e+02,1.316074766355140184e+02,1.814339622641509493e+02,1.104954128440366929e+02,4.240761904761905043e+02,1.211775700934579447e+02,5.211262135922330572e+02
1.142452830188679229e+02,1.317757009345794472e+02,1.808679245283018986e+02,1.106605504587155906e+02,4.201142857142856997e+02,1.211214953271028065e+02,5.203495145631068226e+02
1.140188679245283083e+02,1.319252336448598157e+02,1.803207547169811278e+02,1.105504587155963350e+02,4.162666666666666515e+02,1.208971962616822395e+02,5.201941747572815302e+02
1.140377358490566024e+02,1.320560747663551524e+02,1.796792452830188722e+02,1.102935779816513815e+02,4.122666666666666515e+02,1.202056074766355209e+02,5.206019417475728233e+02
1.136792452830188722e+02,1.318878504672897236e+02,1.789622641509433834e+02,1.102935779816513815e+02,4.081523809523809518e+02,1.199813084112149539e+02,5.208737864077669428e+02
1.133396226415094361e+02,1.320000000000000000e+02,1.784339622641509493e+02,1.103302752293577953e+02,4.043428571428571558e+02,1.193831775700934514e+02,5.214174757281552957e+02
1.131509433962264097e+02,1.320186915887850603e+02,1.775471698113207424e+02,1.102568807339449535e+02,4.005523809523809291e+02,1.188598130841121474e+02,5.218834951456310591e+02
1.130943396226415132e+02,1.320373831775700921e+02,1.771320754716981014e+02,1.100000000000000000e+02,3.972761904761904930e+02,1.186915887850467328e+02,5.226213592233009422e+02
1.126415094339622698e+02,1.320560747663551524e+02,1.764716981132075375e+02,1.100000000000000000e+02,3.939619047619047478e+02,1.183177570093457973e+02,5.241747572815534113e+02
1.124339622641509493e+02,1.322429906542056131e+02,1.760943396226415132e+02,1.099816513761467860e+02,3.905714285714285552e+02,1.180560747663551382e+02,5.254757281553397661e+02
1.122452830188679229e+02,1.322056074766355209e+02,1.755283018867924625e+02,1.099816513761467860e+02,3.869714285714285893e+02,1.177943925233644791e+02,5.268543689320388239e+02
1.119245283018867951e+02,1.322429906542056131e+02,1.752264150943396146e+02,1.099816513761467860e+02,3.839047619047619264e+02,1.174953271028037420e+02,5.285631067961164717e+02
1.117169811320754746e+02,1.322429906542056131e+02,1.743962264150943327e+02,1.099816513761467860e+02,3.808761904761904589e+02,1.170467289719626223e+02,5.302135922330097628e+02
1.112075471698113205e+02,1.323364485981308292e+02,1.740000000000000000e+02,1.098899082568807302e+02,3.779619047619047478e+02,1.167102803738317789e+02,5.326019417475728233e+02
1.109056603773584868e+02,1.322990654205607370e+02,1.735660377358490507e+02,1.098165137614678883e+02,3.752190476190476147e+02,1.163177570093457973e+02,5.348932038834951754e+02
1.106415094339622698e+02,1.323177570093457973e+02,1.732452830188679229e+02,1.096880733944954187e+02,3.724761904761904816e+02,1.161121495327102764e+02,5.379029126213591780e+02
1.104150943396226410e+02,1.323177570093457973e+02,1.727547169811320771e+02,1.096880733944954187e+02,3.697904761904761699e+02,1.157757009345794330e+02,5.407961165048543535e+02
1.102452830188679229e+02,1.323177570093457973e+02,1.722830188679245396e+02,1.097064220183486185e+02,3.673333333333333144e+02,1.153271028037383132e+02,5.437475728155339993e+02
1.100188679245283083e+02,1.323364485981308292e+02,1.717735849056603854e+02,1.097064220183486185e+02,3.648000000000000114e+02,1.151775700934579447e+02,5.471844660194175276e+02
1.099056603773584868e+02,1.324299065420560737e+02,1.712452830188679229e+02,1.096330275229357767e+02,3.623619047619047819e+02,1.147102803738317789e+02,5.504466019417475309e+02
1.096981132075471663e+02,1.324112149532710418e+02,1.706603773584905639e+02,1.095963302752293629e+02,3.603619047619047819e+02,1.144672897196261658e+02,5.538252427184465887e+02
1.096226415094339615e+02,1.325607476635514104e+02,1.700000000000000000e+02,1.094128440366972512e+02,3.578857142857143003e+02,1.140000000000000000e+02,5.573786407766990578e+02
1.095471698113207566e+02,1.325607476635514104e+02,1.696603773584905639e+02,1.094311926605504652e+02,3.558095238095237960e+02,1.135514018691588802e+02,5.610291262135922352e+02
1.093962264150943327e+02,1.324859813084112261e+02,1.694716981132075375e+02,1.094311926605504652e+02,3.535238095238095184e+02,1.133084112149532672e+02,5.647378640776698830e+02
1.092264150943396288e+02,1.323738317757009213e+02,1.691886792452830264e+02,1.092110091743119256e+02,3.513142857142856883e+02,1.126915887850467328e+02,5.684466019417475309e+02
1.088490566037735903e+02,1.323738317757009213e+02,1.688867924528301785e+02,1.090642201834862419e+02,3.494666666666666401e+02,1.123364485981308434e+02,5.724854368932038824e+02
1.088113207547169878e+02,1.323925233644859816e+02,1.684339622641509493e+02,1.090642201834862419e+02,3.482476190476190254e+02,1.121121495327102764e+02,5.761941747572815302e+02
1.084905660377358458e+02,1.323551401869158894e+02,1.683584905660377444e+02,1.090642201834862419e+02,3.465523809523809291e+02,1.118317757009345854e+02,5.799805825242718811e+02
1.080754716981132049e+02,1.323551401869158894e+02,1.682830188679245396e+02,1.090642201834862419e+02,3.447047619047618809e+02,1.116822429906542027e+02,5.843106796116504711e+02
1.078113207547169878e+02,1.323177570093457973e+02,1.680188679245283083e+02,1.089908256880734001e+02,3.436190476190475920e+02,1.112897196261682211e+02,5.881165048543689409e+02
1.075660377358490507e+02,1.321121495327102764e+02,1.672641509433962312e+02,1.090275229357798139e+02,3.422095238095238301e+02,1.108785046728971935e+02,5.922718446601941196e+02
1.074339622641509493e+02,1.320747663551401843e+02,1.672452830188679229e+02,1.091192660550458697e+02,3.412190476190476147e+02,1.106915887850467328e+02,5.963300970873785900e+02
1.072830188679245254e+02,1.320373831775700921e+02,1.673396226415094361e+02,1.089724770642201861e+02,3.398666666666666742e+02,1.102616822429906591e+02,6.008155339805824724e+02
1.073018867924528337e+02,1.320373831775700921e+02,1.671320754716981014e+02,1.087706422018348604e+02,3.389523809523809632e+02,1.099626168224299079e+02,6.053203883495145874e+02
1.072075471698113205e+02,1.320186915887850603e+02,1.669811320754716917e+02,1.086422018348623908e+02,3.378666666666666742e+02,1.097943925233644791e+02,6.097864077669902372e+02
1.071886792452830122e+02,1.319439252336448476e+02,1.669811320754716917e+02,1.085137614678899070e+02,3.371428571428571672e+02,1.096261682242990645e+02,6.146407766990291748e+02
1.070000000000000000e+02,1.319439252336448476e+02,1.669622641509433834e+02,1.084403669724770651e+02,3.368761904761904589e+02,1.095514018691588802e+02,6.194368932038835283e+02
1.069433962264150892e+02,1.320560747663551524e+02,1.669811320754716917e+02,1.084220183486238511e+02,3.363428571428571558e+02,1.093457943925233593e+02,6.245825242718447043e+02
1.067924528301886795e+02,1.320000000000000000e+02,1.670188679245283083e+02,1.084220183486238511e+02,3.356952380952380963e+02,1.086355140186915946e+02,6.293398058252427063e+02
1.065849056603773590e+02,1.319439252336448476e+02,1.670377358490566166e+02,1.083853211009174373e+02,3.349904761904762154e+02,1.083364485981308434e+02,6.344660194174757635e+02
1.064339622641509493e+02,1.316822429906542027e+02,1.670377358490566166e+02,1.082201834862385255e+02,3.345904761904761813e+02,1.082242990654205670e+02,6.394563106796116472e+02
1.063773584905660385e+02,1.316822429906542027e+02,1.670000000000000000e+02,1.081834862385321117e+02,3.341523809523809518e+02,1.078504672897196315e+02,6.444854368932038824e+02
1.063018867924528337e+02,1.316074766355140184e+02,1.670377358490566166e+02,1.082018348623853257e+02,3.334666666666666401e+02,1.077757009345794330e+02,6.493786407766990578e+02
1.062452830188679229e+02,1.313457943925233735e+02,1.670566037735848965e+02,1.077798165137614745e+02,3.331428571428571672e+02,1.071401869158878526e+02,6.546601941747572937e+02
1.060566037735849108e+02,1.312897196261682211e+02,1.667169811320754604e+02,1.076880733944954187e+02,3.324952380952381077e+02,1.070280373831775762e+02,6.597864077669902372e+02
1.058679245283018844e+02,1.312149532710280369e+02,1.666603773584905639e+02,1.076697247706422047e+02,3.322285714285714562e+02,1.067289719626168250e+02,6.648349514563107050e+02
1.056415094339622698e+02,1.311214953271027923e+02,1.666603773584905639e+02,1.075229357798165069e+02,3.319047619047619264e+02,1.065607476635513962e+02,6.695145631067961176e+02
1.057169811320754746e+02,1.307289719626168107e+02,1.667169811320754604e+02,1.073944954128440372e+02,3.315619047619047706e+02,1.065233644859813040e+02,6.743106796116504711e+02
1.056981132075471663e+02,1.305981308411215025e+02,1.666792452830188722e+02,1.073027522935779814e+02,3.310857142857142890e+02,1.063364485981308434e+02,6.792815533980582359e+02
1.053396226415094361e+02,1.305046728971962580e+02,1.668113207547169736e+02,1.073027522935779814e+02,3.305714285714285552e+02,1.063364485981308434e+02,6.839417475728155296e+02
1.050754716981132049e+02,1.304859813084112261e+02,1.668113207547169736e+02,1.072477064220183536e+02,3.302285714285714562e+02,1.062803738317757052e+02,6.888737864077669428e+02
1.050377358490566024e+02,1.302429906542056131e+02,1.668867924528301785e+02,1.068623853211009163e+02,3.301333333333333258e+02,1.062242990654205670e+02,6.934368932038835283e+02
1.049622641509433976e+02,1.302429906542056131e+02,1.668867924528301785e+02,1.068623853211009163e+02,3.300190476190476261e+02,1.059813084112149539e+02,6.978446601941747076e+02
1.050188679245283083e+02,1.301121495327102764e+02,1.672264150943396146e+02,1.068623853211009163e+02,3.298095238095237960e+02,1.052523364485981290e+02,7.019805825242718811e+02
1.050000000000000000e+02,1.300747663551401843e+02,1.672264150943396146e+02,1.067706422018348604e+02,3.296380952380952181e+02,1.052523364485981290e+02,7.058834951456310591e+02
1.049056603773584868e+02,1.300186915887850603e+02,1.673584905660377444e+02,1.066972477064220186e+02,3.296952380952380963e+02,1.052710280373831750e+02,7.098834951456310591e+02
1.048301886792452819e+02,1.297383177570093551e+02,1.674716981132075375e+02,1.066605504587155906e+02,3.293142857142856883e+02,1.049345794392523317e+02,7.140970873786408220e+02
1.047735849056603712e+02,1.297383177570093551e+02,1.674339622641509493e+02,1.066605504587155906e+02,3.291428571428571672e+02,1.046168224299065486e+02,7.179029126213591780e+02
1.044905660377358458e+02,1.295327102803738342e+02,1.675283018867924625e+02,1.064770642201834931e+02,3.291428571428571672e+02,1.045794392523364422e+02,7.213398058252427063e+02
1.043584905660377302e+02,1.293084112149532814e+02,1.676981132075471805e+02,1.063302752293577953e+02,3.300952380952380736e+02,1.042803738317757052e+02,7.250679611650485867e+02
1.043584905660377302e+02,1.290467289719626081e+02,1.679056603773584868e+02,1.063486238532110093e+02,3.302857142857142776e+02,1.041121495327102764e+02,7.283495145631068226e+02
1.041320754716981156e+02,1.288971962616822395e+02,1.680377358490566166e+02,1.062568807339449535e+02,3.304761904761904816e+02,1.040186915887850461e+02,7.314757281553397661e+02
1.040377358490566024e+02,1.285420560747663501e+02,1.681698113207547181e+02,1.060917431192660558e+02,3.307809523809523853e+02,1.038691588785046775e+02,7.347378640776698830e+02
1.040000000000000000e+02,1.284112149532710418e+02,1.682452830188679229e+02,1.060733944954128418e+02,3.312761904761904930e+02,1.035700934579439263e+02,7.377475728155339993e+02
1.039811320754716917e+02,1.280747663551401843e+02,1.686226415094339757e+02,1.061284403669724838e+02,3.319428571428571217e+02,1.036448598130841106e+02,7.404077669902912930e+02
1.038679245283018844e+02,1.279813084112149539e+02,1.688490566037735903e+02,1.062568807339449535e+02,3.324190476190476033e+02,1.035887850467289724e+02,7.426796116504854126e+02
1.038679245283018844e+02,1.279439252336448618e+02,1.688679245283018986e+02,1.060000000000000000e+02,3.327809523809523853e+02,1.034205607476635578e+02,7.450873786407767057e+02
1.035471698113207566e+02,1.279252336448598157e+02,1.691886792452830264e+02,1.056880733944954187e+02,3.331047619047619150e+02,1.033831775700934514e+02,7.470873786407767057e+02
1.035283018867924483e+02,1.276448598130841106e+02,1.694716981132075375e+02,1.052477064220183536e+02,3.336952380952380963e+02,1.031401869158878526e+02,7.494368932038835283e+02
1.033584905660377302e+02,1.274579439252336499e+02,1.696603773584905639e+02,1.051192660550458697e+02,3.343999999999999773e+02,1.028224299065420553e+02,7.510485436893203541e+02
1.033396226415094361e+02,1.274579439252336499e+02,1.698867924528301785e+02,1.050458715596330279e+02,3.349142857142857110e+02,1.028224299065420553e+02,7.527572815533980020e+02
1.033584905660377302e+02,1.271028037383177605e+02,1.701698113207547181e+02,1.049908256880734001e+02,3.355428571428571445e+02,1.027476635514018710e+02,7.542330097087378817e+02
1.030188679245283083e+02,1.267289719626168250e+02,1.703962264150943327e+02,1.049174311926605441e+02,3.360571428571428783e+02,1.025981308411214883e+02,7.552038834951456465e+02
1.029622641509433976e+02,1.265420560747663501e+02,1.709245283018867951e+02,1.049174311926605441e+02,3.364190476190476033e+02,1.026168224299065486e+02,7.560776699029125894e+02
1.029622641509433976e+02,1.261869158878504606e+02,1.712641509433962312e+02,1.048623853211009163e+02,3.369333333333333371e+02,1.026168224299065486e+02,7.569902912621358837e+02
1.029622641509433976e+02,1.261121495327102764e+02,1.713962264150943327e+02,1.048623853211009163e+02,3.372380952380952408e+02,1.025233644859813040e+02,7.574174757281552957e+02
1.029433962264150892e+02,1.256074766355140184e+02,1.717924528301886653e+02,1.048440366972477023e+02,3.376000000000000227e+02,1.025794392523364422e+02,7.578640776699029402e+02
1.028490566037735903e+02,1.255514018691588802e+02,1.720566037735848965e+02,1.045504587155963350e+02,3.380952380952380736e+02,1.024485981308411198e+02,7.580388349514563515e+02
1.028490566037735903e+02,1.251588785046728987e+02,1.724716981132075375e+02,1.047339449541284466e+02,3.381714285714285779e+02,1.022616822429906591e+02,7.579417475728155296e+02
1.028490566037735903e+02,1.246915887850467328e+02,1.729433962264151035e+02,1.046972477064220186e+02,3.384571428571428555e+02,1.022056074766355209e+02,7.577669902912621183e+02
1.027169811320754746e+02,1.245420560747663501e+02,1.732830188679245396e+02,1.044587155963302791e+02,3.390285714285714107e+02,1.020186915887850461e+02,7.570097087378641163e+02
1.026603773584905639e+02,1.240000000000000000e+02,1.735283018867924625e+02,1.044770642201834931e+02,3.390666666666666629e+02,1.017383177570093409e+02,7.564660194174757635e+02
1.026226415094339615e+02,1.237757009345794330e+02,1.744339622641509493e+02,1.044403669724770651e+02,3.390857142857142890e+02,1.017009345794392488e+02,7.555728155339805880e+02
1.025471698113207566e+02,1.238878504672897236e+02,1.746226415094339757e+02,1.044036697247706371e+02,3.393142857142856883e+02,1.016074766355140184e+02,7.544854368932038824e+02
1.026037735849056673e+02,1.233831775700934514e+02,1.752830188679245396e+02,1.042568807339449535e+02,3.393523809523809405e+02,1.015514018691588802e+02,7.532233009708737654e+02
1.026037735849056673e+02,1.230654205607476683e+02,1.756037735849056673e+02,1.042201834862385255e+02,3.395428571428571445e+02,1.015327102803738342e+02,7.512233009708737654e+02
1.024716981132075517e+02,1.228785046728971935e+02,1.757924528301886653e+02,1.042201834862385255e+02,3.395428571428571445e+02,1.012710280373831750e+02,7.497669902912621183e+02
1.024150943396226410e+02,1.227663551401869171e+02,1.764528301886792576e+02,1.043302752293577953e+02,3.393333333333333144e+02,1.010841121495327144e+02,7.477864077669902372e+02
1.022264150943396288e+02,1.224859813084112119e+02,1.766226415094339757e+02,1.043486238532110093e+02,3.391809523809523625e+02,1.008785046728971935e+02,7.452621359223301170e+02
1.022075471698113205e+02,1.222803738317757052e+02,1.773773584905660243e+02,1.042018348623853257e+02,3.391999999999999886e+02,1.008224299065420553e+02,7.426796116504854126e+02
1.022264150943396288e+02,1.222429906542056131e+02,1.777924528301886653e+02,1.040733944954128418e+02,3.393523809523809405e+02,1.008411214953271013e+02,7.403300970873785900e+02
1.021320754716981156e+02,1.218504672897196315e+02,1.781320754716981014e+02,1.037614678899082605e+02,3.392380952380952408e+02,1.007289719626168250e+02,7.374563106796116472e+02
1.020188679245283083e+02,1.217943925233644791e+02,1.784716981132075375e+02,1.038532110091743164e+02,3.391428571428571672e+02,1.005981308411214883e+02,7.343689320388349415e+02
1.021509433962264097e+02,1.216261682242990645e+02,1.791132075471698215e+02,1.038165137614678883e+02,3.390666666666666629e+02,1.005420560747663501e+02,7.307378640776698830e+02
1.022452830188679229e+02,1.209345794392523317e+02,1.795471698113207424e+02,1.038165137614678883e+02,3.390285714285714107e+02,1.005046728971962580e+02,7.270291262135922352e+02
1.018679245283018844e+02,1.208224299065420553e+02,1.802641509433962312e+02,1.037981651376146743e+02,3.389523809523809632e+02,1.005046728971962580e+02,7.234951456310679987e+02
1.019245283018867951e+02,1.204672897196261658e+02,1.805094339622641542e+02,1.037981651376146743e+02,3.389142857142857110e+02,1.004485981308411198e+02,7.196699029126214100e+02
1.019622641509433976e+02,1.202242990654205670e+02,1.807358490566037688e+02,1.035963302752293629e+02,3.386666666666666856e+02,1.003551401869158894e+02,7.156310679611650585e+02
1.018490566037735903e+02,1.200934579439252303e+02,1.814339622641509493e+02,1.032477064220183536e+02,3.386285714285714334e+02,1.003925233644859816e+02,7.112427184466019980e+02
1.018867924528301927e+02,1.196074766355140184e+02,1.818867924528301785e+02,1.031009174311926557e+02,3.385904761904761813e+02,1.003177570093457973e+02,7.070291262135922352e+02
1.013773584905660385e+02,1.193644859813084054e+02,1.823396226415094361e+02,1.030825688073394559e+02,3.379619047619047478e+02,1.003738317757009355e+02,7.026019417475728233e+02
1.013396226415094361e+02,1.191775700934579447e+02,1.827169811320754604e+02,1.030825688073394559e+02,3.375428571428571445e+02,1.004672897196261658e+02,6.978640776699029402e+02
1.012075471698113205e+02,1.188411214953271013e+02,1.833396226415094361e+02,1.031743119266054975e+02,3.370857142857142890e+02,1.003177570093457973e+02,6.928737864077669428e+02
1.012075471698113205e+02,1.186728971962616868e+02,1.838867924528301785e+02,1.029541284403669721e+02,3.366285714285714334e+02,1.000747663551401843e+02,6.877087378640776478e+02
1.012452830188679229e+02,1.183551401869158894e+02,1.844528301886792576e+02,1.029541284403669721e+02,3.361904761904762040e+02,9.996261682242990787e+01,6.825825242718447043e+02
1.014528301886792434e+02,1.179439252336448618e+02,1.847358490566037688e+02,1.029541284403669721e+02,3.360190476190476261e+02,9.996261682242990787e+01,6.776504854368931774e+02
1.014905660377358458e+02,1.178130841121495394e+02,1.852830188679245396e+02,1.028990825688073443e+02,3.355619047619047706e+02,1.000186915887850461e+02,6.715533980582524691e+02
1.014339622641509493e+02,1.175887850467289724e+02,1.858113207547169736e+02,1.028990825688073443e+02,3.347809523809523853e+02,1.000186915887850461e+02,6.660388349514563515e+02
1.014716981132075517e+02,1.172149532710280369e+02,1.858867924528301785e+02,1.026422018348623908e+02,3.341714285714285779e+02,1.000186915887850461e+02,6.599611650485436485e+02
