# 'cement_0_15.h5', 'water_0_15.h5', 'Asphaltwet_0_15.h5', 'Asphalt_0_15.h5', 'Roughgravel_0_15.h5', 'grass_0_15.h5', 'roadgravel_0_15.h5'
1.244807692307692264e+02,1.026415094339622698e+02,2.168952380952380850e+02,3.761495327102803685e+02,5.748571428571428896e+02,1.605420560747663501e+02,4.434857142857142662e+02
1.235384615384615330e+02,1.026981132075471663e+02,2.159619047619047478e+02,3.737196261682242948e+02,5.723047619047619037e+02,1.602803738317757052e+02,4.411428571428571672e+02
1.223269230769230802e+02,1.027358490566037688e+02,2.144571428571428555e+02,3.711588785046728844e+02,5.696380952380952749e+02,1.592523364485981290e+02,4.389523809523809632e+02
1.217500000000000000e+02,1.027169811320754746e+02,2.130095238095238130e+02,3.687289719626168107e+02,5.670666666666667197e+02,1.586355140186915946e+02,4.368000000000000114e+02
1.212115384615384670e+02,1.027547169811320771e+02,2.114095238095238187e+02,3.657383177570093267e+02,5.643999999999999773e+02,1.579626168224299079e+02,4.346476190476190595e+02
1.208846153846153868e+02,1.027547169811320771e+02,2.106476190476190595e+02,3.629906542056074841e+02,5.616190476190475920e+02,1.573084112149532814e+02,4.327238095238095070e+02
1.204230769230769198e+02,1.026792452830188722e+02,2.092380952380952408e+02,3.601495327102803685e+02,5.589523809523809632e+02,1.566542056074766265e+02,4.302666666666666515e+02
1.197692307692307736e+02,1.025283018867924483e+02,2.075428571428571445e+02,3.570280373831775478e+02,5.567047619047618809e+02,1.556635514018691708e+02,4.279619047619047478e+02
1.191538461538461604e+02,1.024905660377358458e+02,2.060000000000000000e+02,3.543364485981308576e+02,5.538857142857142435e+02,1.550654205607476683e+02,4.255238095238095184e+02
1.184230769230769198e+02,1.025094339622641542e+02,2.049142857142857110e+02,3.519439252336448476e+02,5.513142857142856883e+02,1.541682242990654288e+02,4.234476190476190709e+02
1.178461538461538396e+02,1.023584905660377302e+02,2.039047619047618980e+02,3.489345794392523317e+02,5.487238095238095639e+02,1.538878504672897236e+02,4.211619047619047365e+02
1.174615384615384670e+02,1.024528301886792434e+02,2.020380952380952522e+02,3.459626168224298794e+02,5.461904761904761472e+02,1.533831775700934656e+02,4.187809523809523853e+02
1.170384615384615330e+02,1.024528301886792434e+02,2.008190476190476090e+02,3.424485981308411056e+02,5.435238095238095184e+02,1.528411214953271156e+02,4.164380952380952294e+02
1.166730769230769198e+02,1.023773584905660385e+02,1.994095238095238187e+02,3.393831775700934372e+02,5.410095238095237846e+02,1.522242990654205528e+02,4.143999999999999773e+02
1.163076923076923066e+02,1.023396226415094361e+02,1.980571428571428498e+02,3.361121495327103048e+02,5.381142857142857565e+02,1.516635514018691708e+02,4.122476190476190254e+02
1.160576923076923066e+02,1.023207547169811278e+02,1.971238095238095127e+02,3.328598130841121474e+02,5.356190476190475920e+02,1.514579439252336499e+02,4.097904761904761699e+02
1.157500000000000000e+02,1.020000000000000000e+02,1.955619047619047706e+02,3.297570093457944154e+02,5.329714285714285325e+02,1.509906542056074841e+02,4.077904761904761699e+02
1.151153846153846132e+02,1.019622641509433976e+02,1.944952380952381077e+02,3.262056074766355209e+02,5.304761904761904816e+02,1.499813084112149397e+02,4.054666666666666401e+02
1.146923076923076934e+02,1.019622641509433976e+02,1.930285714285714391e+02,3.227102803738317789e+02,5.279428571428571786e+02,1.497570093457943869e+02,4.031428571428571672e+02
1.144038461538461604e+02,1.020943396226415132e+02,1.916761904761904702e+02,3.188971962616822680e+02,5.255619047619047706e+02,1.494205607476635578e+02,4.008380952380952635e+02
1.140000000000000000e+02,1.020566037735849108e+02,1.902095238095238017e+02,3.157383177570093267e+02,5.230476190476190368e+02,1.489906542056074841e+02,3.988190476190476375e+02
1.139423076923076934e+02,1.021320754716981156e+02,1.891428571428571388e+02,3.121308411214953367e+02,5.205904761904762381e+02,1.486915887850467186e+02,3.968952380952380850e+02
1.135192307692307736e+02,1.021320754716981156e+02,1.875047619047618923e+02,3.086542056074766265e+02,5.183428571428571558e+02,1.486355140186915946e+02,3.946476190476190595e+02
1.134230769230769198e+02,1.020000000000000000e+02,1.862857142857142776e+02,3.051401869158878526e+02,5.157142857142856656e+02,1.485420560747663501e+02,3.926095238095238074e+02
1.128461538461538396e+02,1.019811320754716917e+02,1.848380952380952351e+02,3.013271028037383417e+02,5.132952380952381191e+02,1.479439252336448476e+02,3.906666666666666856e+02
1.124807692307692264e+02,1.019811320754716917e+02,1.833904761904761926e+02,2.976448598130841106e+02,5.110476190476190368e+02,1.476822429906542027e+02,3.882476190476190254e+02
1.123846153846153868e+02,1.019811320754716917e+02,1.818285714285714221e+02,2.939065420560747839e+02,5.087047619047618809e+02,1.474392523364485896e+02,3.861142857142856997e+02
1.122692307692307736e+02,1.020943396226415132e+02,1.802857142857142776e+02,2.905607476635514104e+02,5.065142857142857338e+02,1.472149532710280369e+02,3.839047619047619264e+02
1.121153846153846132e+02,1.022452830188679229e+02,1.786095238095238074e+02,2.867476635514018426e+02,5.044380952380952294e+02,1.469719626168224238e+02,3.816761904761904702e+02
1.117307692307692264e+02,1.022641509433962312e+02,1.777714285714285722e+02,2.830467289719626365e+02,5.027619047619047592e+02,1.463738317757009213e+02,3.797142857142857224e+02
1.116153846153846132e+02,1.020188679245283083e+02,1.761523809523809518e+02,2.795700934579439263e+02,5.008761904761904589e+02,1.460934579439252445e+02,3.774095238095238187e+02
1.111730769230769198e+02,1.020188679245283083e+02,1.747619047619047592e+02,2.762056074766355209e+02,4.988380952380952635e+02,1.458130841121495394e+02,3.752761904761904930e+02
1.108846153846153868e+02,1.020000000000000000e+02,1.734285714285714164e+02,2.722242990654205528e+02,4.968000000000000114e+02,1.454579439252336499e+02,3.733142857142856883e+02
1.108846153846153868e+02,1.020000000000000000e+02,1.718666666666666742e+02,2.685981308411214741e+02,4.950285714285714107e+02,1.453644859813084054e+02,3.711238095238095411e+02
1.103461538461538396e+02,1.018679245283018844e+02,1.706285714285714334e+02,2.649532710280373635e+02,4.933333333333333144e+02,1.449532710280373919e+02,3.689904761904762154e+02
1.101153846153846132e+02,1.018679245283018844e+02,1.689142857142857110e+02,2.612149532710280369e+02,4.912952380952381191e+02,1.447663551401869029e+02,3.670666666666666629e+02
1.101346153846153868e+02,1.018679245283018844e+02,1.678476190476190482e+02,2.572710280373831893e+02,4.896571428571428442e+02,1.446355140186915946e+02,3.649333333333333371e+02
1.099807692307692264e+02,1.018679245283018844e+02,1.662857142857142776e+02,2.538691588785046633e+02,4.878857142857143003e+02,1.442990654205607370e+02,3.628952380952380850e+02
1.098653846153846132e+02,1.018679245283018844e+02,1.649142857142857110e+02,2.507850467289719631e+02,4.862857142857142776e+02,1.441308411214953367e+02,3.607238095238095070e+02
1.096538461538461604e+02,1.016792452830188722e+02,1.636380952380952465e+02,2.471775700934579447e+02,4.843428571428571558e+02,1.439252336448598157e+02,3.587238095238095070e+02
1.093076923076923066e+02,1.016603773584905639e+02,1.621714285714285779e+02,2.439252336448598157e+02,4.826476190476190595e+02,1.437196261682242948e+02,3.566285714285714334e+02
1.091538461538461604e+02,1.016603773584905639e+02,1.611238095238095127e+02,2.405794392523364422e+02,4.809523809523809632e+02,1.433644859813084054e+02,3.546476190476190595e+02
1.090961538461538396e+02,1.021320754716981156e+02,1.599238095238095241e+02,2.372523364485981290e+02,4.795619047619047706e+02,1.434205607476635578e+02,3.526666666666666856e+02
1.089807692307692264e+02,1.021509433962264097e+02,1.588000000000000114e+02,2.338130841121495394e+02,4.783428571428571558e+02,1.432897196261682211e+02,3.506285714285714334e+02
1.086153846153846132e+02,1.021509433962264097e+02,1.574476190476190425e+02,2.304485981308411340e+02,4.767809523809523853e+02,1.432149532710280369e+02,3.485904761904761813e+02
1.085961538461538396e+02,1.024528301886792434e+02,1.562095238095238017e+02,2.270467289719626081e+02,4.752571428571428669e+02,1.429158878504672998e+02,3.463999999999999773e+02
1.085192307692307736e+02,1.027547169811320771e+02,1.550095238095238130e+02,2.241121495327102764e+02,4.736952380952380963e+02,1.427850467289719631e+02,3.443238095238095298e+02
1.081153846153846132e+02,1.027547169811320771e+02,1.541714285714285779e+02,2.210093457943925159e+02,4.725523809523809291e+02,1.427102803738317789e+02,3.423238095238095298e+02
1.080769230769230802e+02,1.028113207547169878e+02,1.530476190476190368e+02,2.184672897196261658e+02,4.711809523809523625e+02,1.421869158878504606e+02,3.403619047619047819e+02
1.081730769230769198e+02,1.028867924528301927e+02,1.519238095238095241e+02,2.154579439252336499e+02,4.703047619047619037e+02,1.420747663551401843e+02,3.385142857142857338e+02
1.081730769230769198e+02,1.025849056603773590e+02,1.508190476190476090e+02,2.121308411214953367e+02,4.691238095238095411e+02,1.419252336448598157e+02,3.364380952380952294e+02
1.080000000000000000e+02,1.025471698113207566e+02,1.497333333333333201e+02,2.095140186915887739e+02,4.678666666666666742e+02,1.417757009345794472e+02,3.343999999999999773e+02
1.080769230769230802e+02,1.025471698113207566e+02,1.488571428571428612e+02,2.062056074766355209e+02,4.664190476190476033e+02,1.414766355140186818e+02,3.324952380952381077e+02
1.079038461538461604e+02,1.024339622641509493e+02,1.476571428571428442e+02,2.031962616822429766e+02,4.653142857142856883e+02,1.413084112149532814e+02,3.304380952380952294e+02
1.075961538461538396e+02,1.025094339622641542e+02,1.469714285714285609e+02,2.008598130841121474e+02,4.644380952380952294e+02,1.411401869158878526e+02,3.285523809523809291e+02
1.075961538461538396e+02,1.026981132075471663e+02,1.460761904761904759e+02,1.984299065420560737e+02,4.637333333333333485e+02,1.409906542056074841e+02,3.266666666666666856e+02
1.074615384615384670e+02,1.026415094339622698e+02,1.452761904761904646e+02,1.961121495327102764e+02,4.626666666666666856e+02,1.407850467289719631e+02,3.251619047619047365e+02
1.075192307692307736e+02,1.026415094339622698e+02,1.441904761904762040e+02,1.936822429906542027e+02,4.617333333333333485e+02,1.405607476635514104e+02,3.232761904761904930e+02
1.074807692307692264e+02,1.026415094339622698e+02,1.435619047619047706e+02,1.914579439252336499e+02,4.610476190476190368e+02,1.404672897196261658e+02,3.214095238095238187e+02
1.073461538461538396e+02,1.027169811320754746e+02,1.426476190476190595e+02,1.891588785046728844e+02,4.601904761904762040e+02,1.404112149532710418e+02,3.194476190476190709e+02
1.069230769230769198e+02,1.028113207547169878e+02,1.415619047619047706e+02,1.871588785046728844e+02,4.595809523809523967e+02,1.402429906542056131e+02,3.175238095238095184e+02
1.068076923076923066e+02,1.029622641509433976e+02,1.411809523809523910e+02,1.848785046728972077e+02,4.584571428571428555e+02,1.401308411214953367e+02,3.155809523809523967e+02
1.066730769230769198e+02,1.029433962264150892e+02,1.402666666666666799e+02,1.828224299065420553e+02,4.577904761904761699e+02,1.397943925233644791e+02,3.140761904761905043e+02
1.065961538461538396e+02,1.028113207547169878e+02,1.395238095238095184e+02,1.807663551401869029e+02,4.572952380952381191e+02,1.392336448598130971e+02,3.121142857142856997e+02
1.064807692307692264e+02,1.029056603773584868e+02,1.385523809523809575e+02,1.787289719626168107e+02,4.566857142857143117e+02,1.391962616822429766e+02,3.103809523809524080e+02
1.065769230769230802e+02,1.029056603773584868e+02,1.382285714285714278e+02,1.765046728971962580e+02,4.561142857142856997e+02,1.389719626168224238e+02,3.086095238095238074e+02
1.065000000000000000e+02,1.029056603773584868e+02,1.375238095238095184e+02,1.742242990654205528e+02,4.553333333333333144e+02,1.392336448598130971e+02,3.065142857142857338e+02
1.064615384615384670e+02,1.029056603773584868e+02,1.370285714285714391e+02,1.722242990654205528e+02,4.552190476190476147e+02,1.389532710280373919e+02,3.049714285714285893e+02
1.064615384615384670e+02,1.029622641509433976e+02,1.360571428571428498e+02,1.702242990654205528e+02,4.546666666666666856e+02,1.387289719626168107e+02,3.031999999999999886e+02
1.065192307692307736e+02,1.029433962264150892e+02,1.355619047619047706e+02,1.684112149532710418e+02,4.543999999999999773e+02,1.382429906542056131e+02,3.014095238095238187e+02
1.065000000000000000e+02,1.029622641509433976e+02,1.350476190476190368e+02,1.664485981308411340e+02,4.536571428571428442e+02,1.382056074766355209e+02,2.999619047619047478e+02
1.065192307692307736e+02,1.030188679245283083e+02,1.342095238095238017e+02,1.643738317757009213e+02,4.531428571428571672e+02,1.378130841121495394e+02,2.981142857142856997e+02
1.065192307692307736e+02,1.031320754716981156e+02,1.338666666666666742e+02,1.623738317757009213e+02,4.527238095238095070e+02,1.375327102803738342e+02,2.966666666666666856e+02
1.066923076923076934e+02,1.031320754716981156e+02,1.329714285714285609e+02,1.604112149532710418e+02,4.523999999999999773e+02,1.374766355140186818e+02,2.950285714285714107e+02
1.068269230769230802e+02,1.032264150943396288e+02,1.325904761904761813e+02,1.585607476635514104e+02,4.520761904761905043e+02,1.372710280373831893e+02,2.932952380952381191e+02
1.065192307692307736e+02,1.032830188679245254e+02,1.320761904761904759e+02,1.565794392523364422e+02,4.515619047619047706e+02,1.370841121495327002e+02,2.923238095238095298e+02
1.063461538461538396e+02,1.032830188679245254e+02,1.317142857142857224e+02,1.546355140186915946e+02,4.513523809523809405e+02,1.365794392523364422e+02,2.904761904761904816e+02
1.060576923076923066e+02,1.033773584905660385e+02,1.311999999999999886e+02,1.529532710280373919e+02,4.508380952380952635e+02,1.363364485981308292e+02,2.890285714285714107e+02
1.063846153846153868e+02,1.034339622641509493e+02,1.306476190476190595e+02,1.512523364485981290e+02,4.507809523809523853e+02,1.362056074766355209e+02,2.873142857142856883e+02
1.064230769230769198e+02,1.036037735849056673e+02,1.304952380952381077e+02,1.493644859813084054e+02,4.504380952380952294e+02,1.361121495327102764e+02,2.862857142857142776e+02
1.065576923076923066e+02,1.036037735849056673e+02,1.302666666666666799e+02,1.475327102803738342e+02,4.501904761904762040e+02,1.356261682242990787e+02,2.847809523809523853e+02
1.064615384615384670e+02,1.037169811320754746e+02,1.296761904761904702e+02,1.457943925233644791e+02,4.499809523809523739e+02,1.354392523364485896e+02,2.831999999999999886e+02
1.060576923076923066e+02,1.037735849056603712e+02,1.293333333333333428e+02,1.442429906542056131e+02,4.497714285714285438e+02,1.352523364485981290e+02,2.819238095238094957e+02
1.061538461538461604e+02,1.037547169811320771e+02,1.291428571428571388e+02,1.423551401869158894e+02,4.497523809523809746e+02,1.349532710280373919e+02,2.804190476190476033e+02
1.062115384615384670e+02,1.037358490566037688e+02,1.289523809523809632e+02,1.408598130841121474e+02,4.494666666666666401e+02,1.348971962616822395e+02,2.788571428571428328e+02
1.064038461538461604e+02,1.037735849056603712e+02,1.288761904761904873e+02,1.390841121495327002e+02,4.494095238095238187e+02,1.347289719626168107e+02,2.774285714285714448e+02
1.063461538461538396e+02,1.037547169811320771e+02,1.284000000000000057e+02,1.374392523364485896e+02,4.491999999999999886e+02,1.346542056074766265e+02,2.759047619047619264e+02
1.063269230769230802e+02,1.038113207547169878e+02,1.282476190476190538e+02,1.357570093457943869e+02,4.491619047619047365e+02,1.343177570093457973e+02,2.746095238095238074e+02
1.063461538461538396e+02,1.043773584905660385e+02,1.280000000000000000e+02,1.344485981308411340e+02,4.492571428571428669e+02,1.340000000000000000e+02,2.728380952380952635e+02
1.060769230769230802e+02,1.045094339622641542e+02,1.279047619047618980e+02,1.336074766355140184e+02,4.489333333333333371e+02,1.339626168224299079e+02,2.714666666666666401e+02
1.059615384615384670e+02,1.045094339622641542e+02,1.276380952380952323e+02,1.325794392523364422e+02,4.490476190476190368e+02,1.338317757009345712e+02,2.705523809523809291e+02
1.058269230769230802e+02,1.045849056603773590e+02,1.272761904761904788e+02,1.315327102803738342e+02,4.489142857142857110e+02,1.333084112149532814e+02,2.688571428571428328e+02
1.057500000000000000e+02,1.048490566037735903e+02,1.272952380952380906e+02,1.302429906542056131e+02,4.490095238095237846e+02,1.327850467289719631e+02,2.676190476190475920e+02
1.056346153846153868e+02,1.048301886792452819e+02,1.272190476190476147e+02,1.294766355140186818e+02,4.489333333333333371e+02,1.325794392523364422e+02,2.664380952380952294e+02
1.057115384615384670e+02,1.051509433962264097e+02,1.271047619047619008e+02,1.284485981308411340e+02,4.488190476190476375e+02,1.325607476635514104e+02,2.649333333333333371e+02
1.057500000000000000e+02,1.051509433962264097e+02,1.271809523809523768e+02,1.276074766355140184e+02,4.488380952380952635e+02,1.321869158878504606e+02,2.636571428571428442e+02
1.056538461538461604e+02,1.052075471698113205e+02,1.271047619047619008e+02,1.267663551401869171e+02,4.492571428571428669e+02,1.319439252336448476e+02,2.625333333333333599e+02
1.055576923076923066e+02,1.050943396226415132e+02,1.267999999999999972e+02,1.257757009345794330e+02,4.492952380952381191e+02,1.319439252336448476e+02,2.610095238095237846e+02
1.056346153846153868e+02,1.050377358490566024e+02,1.267809523809523853e+02,1.253084112149532672e+02,4.493142857142856883e+02,1.315327102803738342e+02,2.598857142857143003e+02
1.054807692307692264e+02,1.050754716981132049e+02,1.267809523809523853e+02,1.248224299065420553e+02,4.494285714285714448e+02,1.310841121495327002e+02,2.592571428571428669e+02
1.053076923076923066e+02,1.052641509433962312e+02,1.269523809523809490e+02,1.242056074766355209e+02,4.493904761904761926e+02,1.307289719626168107e+02,2.577333333333333485e+02
1.054423076923076934e+02,1.052830188679245254e+02,1.268190476190476232e+02,1.238504672897196315e+02,4.494857142857142662e+02,1.304485981308411340e+02,2.566285714285714334e+02
1.052307692307692264e+02,1.053396226415094361e+02,1.268952380952380992e+02,1.234205607476635578e+02,4.497904761904761699e+02,1.302242990654205528e+02,2.554476190476190425e+02
1.052307692307692264e+02,1.053207547169811278e+02,1.268571428571428612e+02,1.231028037383177605e+02,4.497333333333333485e+02,1.299252336448598157e+02,2.542857142857142776e+02
1.051538461538461604e+02,1.055471698113207566e+02,1.267238095238095212e+02,1.227102803738317789e+02,4.499619047619047478e+02,1.298317757009345712e+02,2.529333333333333371e+02
1.050769230769230802e+02,1.056603773584905639e+02,1.267047619047619094e+02,1.221869158878504606e+02,4.500571428571428783e+02,1.295140186915887739e+02,2.519428571428571502e+02
1.049423076923076934e+02,1.058113207547169878e+02,1.268380952380952351e+02,1.220934579439252303e+02,4.500000000000000000e+02,1.291775700934579447e+02,2.508761904761904873e+02
1.049423076923076934e+02,1.058490566037735903e+02,1.269904761904761870e+02,1.215514018691588802e+02,4.500952380952380736e+02,1.289345794392523317e+02,2.496761904761904702e+02
1.050576923076923066e+02,1.059433962264150892e+02,1.271047619047619008e+02,1.214392523364486038e+02,4.501333333333333258e+02,1.284859813084112261e+02,2.486285714285714334e+02
1.050576923076923066e+02,1.059811320754716917e+02,1.271047619047619008e+02,1.213084112149532672e+02,4.504761904761904816e+02,1.283551401869158894e+02,2.478285714285714221e+02
1.053461538461538396e+02,1.059811320754716917e+02,1.272952380952380906e+02,1.211775700934579447e+02,4.506285714285714334e+02,1.278130841121495394e+02,2.466857142857142833e+02
1.049615384615384670e+02,1.061132075471698073e+02,1.272952380952380906e+02,1.211214953271028065e+02,4.507619047619047592e+02,1.275887850467289724e+02,2.456761904761904702e+02
1.048461538461538396e+02,1.063207547169811278e+02,1.273714285714285666e+02,1.210654205607476683e+02,4.505333333333333599e+02,1.272149532710280369e+02,2.445142857142857054e+02
1.050769230769230802e+02,1.062830188679245254e+02,1.276380952380952323e+02,1.208037383177570092e+02,4.507047619047618809e+02,1.266355140186915946e+02,2.435047619047618923e+02
1.051730769230769198e+02,1.065094339622641542e+02,1.277523809523809462e+02,1.206542056074766407e+02,4.509714285714285893e+02,1.264672897196261658e+02,2.428952380952380850e+02
1.047692307692307736e+02,1.068490566037735903e+02,1.277333333333333343e+02,1.206355140186915946e+02,4.508380952380952635e+02,1.260934579439252303e+02,2.421333333333333258e+02
1.045769230769230802e+02,1.069622641509433976e+02,1.277333333333333343e+02,1.205420560747663501e+02,4.510857142857142890e+02,1.252897196261682211e+02,2.411619047619047649e+02
1.045384615384615330e+02,1.070000000000000000e+02,1.280000000000000000e+02,1.204299065420560737e+02,4.513333333333333144e+02,1.250654205607476683e+02,2.403428571428571558e+02
1.047692307692307736e+02,1.070566037735849108e+02,1.283428571428571558e+02,1.204299065420560737e+02,4.514476190476190709e+02,1.244485981308411198e+02,2.389333333333333371e+02
1.047115384615384670e+02,1.071132075471698073e+02,1.284380952380952294e+02,1.204112149532710276e+02,4.513714285714285666e+02,1.241308411214953225e+02,2.380761904761904759e+02
1.043269230769230802e+02,1.070566037735849108e+02,1.286476190476190595e+02,1.203925233644859816e+02,4.514285714285714448e+02,1.234953271028037420e+02,2.372190476190476147e+02
1.043269230769230802e+02,1.069811320754716917e+02,1.287047619047619094e+02,1.203925233644859816e+02,4.515809523809523967e+02,1.232149532710280369e+02,2.361142857142857281e+02
1.043076923076923066e+02,1.070000000000000000e+02,1.287619047619047592e+02,1.203925233644859816e+02,4.516571428571428442e+02,1.228224299065420553e+02,2.346666666666666572e+02
1.043076923076923066e+02,1.070000000000000000e+02,1.289523809523809632e+02,1.203177570093457973e+02,4.514476190476190709e+02,1.222803738317757052e+02,2.341333333333333258e+02
1.041730769230769198e+02,1.070000000000000000e+02,1.293714285714285666e+02,1.203177570093457973e+02,4.512571428571428669e+02,1.218130841121495394e+02,2.329714285714285609e+02
1.041730769230769198e+02,1.071509433962264097e+02,1.301523809523809518e+02,1.202990654205607512e+02,4.511809523809523625e+02,1.214766355140186960e+02,2.320952380952381020e+02
1.041730769230769198e+02,1.073962264150943327e+02,1.301714285714285779e+02,1.202990654205607512e+02,4.511047619047619150e+02,1.207663551401869171e+02,2.308761904761904873e+02
1.041153846153846132e+02,1.077358490566037688e+02,1.301523809523809518e+02,1.202990654205607512e+02,4.507428571428571331e+02,1.205046728971962580e+02,2.305333333333333314e+02
1.041153846153846132e+02,1.076792452830188722e+02,1.304000000000000057e+02,1.203177570093457973e+02,4.506857142857143117e+02,1.197196261682242948e+02,2.297142857142857224e+02
1.040192307692307736e+02,1.077735849056603712e+02,1.303238095238095298e+02,1.203364485981308434e+02,4.505904761904761813e+02,1.194953271028037420e+02,2.292190476190476147e+02
1.040384615384615330e+02,1.079056603773584868e+02,1.305142857142857054e+02,1.206355140186915946e+02,4.500000000000000000e+02,1.189719626168224238e+02,2.280000000000000000e+02
1.040769230769230802e+02,1.081132075471698073e+02,1.308761904761904873e+02,1.206355140186915946e+02,4.498095238095237960e+02,1.185233644859813040e+02,2.274476190476190425e+02
1.041730769230769198e+02,1.081698113207547181e+02,1.309523809523809632e+02,1.207476635514018710e+02,4.497333333333333485e+02,1.181682242990654146e+02,2.260952380952381020e+02
1.040192307692307736e+02,1.083018867924528337e+02,1.312761904761904646e+02,1.209906542056074699e+02,4.496380952380952181e+02,1.177943925233644791e+02,2.251619047619047649e+02
1.037884615384615330e+02,1.080754716981132049e+02,1.314095238095238187e+02,1.210280373831775762e+02,4.493523809523809405e+02,1.174579439252336499e+02,2.244190476190476318e+02
1.038269230769230802e+02,1.080754716981132049e+02,1.316761904761904702e+02,1.210841121495327144e+02,4.491047619047619150e+02,1.166728971962616868e+02,2.236380952380952465e+02
1.038269230769230802e+02,1.083584905660377302e+02,1.319238095238095241e+02,1.210841121495327144e+02,4.488571428571428328e+02,1.164112149532710276e+02,2.226857142857142833e+02
1.041346153846153868e+02,1.085471698113207566e+02,1.320571428571428498e+02,1.212336448598130829e+02,4.485142857142857338e+02,1.162056074766355209e+02,2.219619047619047478e+02
1.042307692307692264e+02,1.085471698113207566e+02,1.322666666666666799e+02,1.213644859813084054e+02,4.480190476190476261e+02,1.156448598130841106e+02,2.208952380952380850e+02
1.043846153846153868e+02,1.081320754716981156e+02,1.322857142857142776e+02,1.215327102803738342e+02,4.478857142857143003e+02,1.154953271028037420e+02,2.201904761904762040e+02
1.043269230769230802e+02,1.081886792452830122e+02,1.326285714285714334e+02,1.217570093457943869e+02,4.474285714285714448e+02,1.149719626168224238e+02,2.193333333333333428e+02
1.043269230769230802e+02,1.083207547169811278e+02,1.328380952380952351e+02,1.218878504672897236e+02,4.469523809523809632e+02,1.149158878504672856e+02,2.186095238095238074e+02
1.041346153846153868e+02,1.083396226415094361e+02,1.328761904761904873e+02,1.219626168224299079e+02,4.467619047619047592e+02,1.144112149532710276e+02,2.178285714285714221e+02
1.043846153846153868e+02,1.083207547169811278e+02,1.330857142857142890e+02,1.220373831775700921e+02,4.465523809523809291e+02,1.143177570093457973e+02,2.170666666666666629e+02
1.043461538461538396e+02,1.083962264150943327e+02,1.332380952380952408e+02,1.220373831775700921e+02,4.462476190476190254e+02,1.138504672897196315e+02,2.160190476190476261e+02
1.041923076923076934e+02,1.084339622641509493e+02,1.335047619047618923e+02,1.222990654205607512e+02,4.456190476190475920e+02,1.139065420560747697e+02,2.155047619047618923e+02
1.039230769230769198e+02,1.085471698113207566e+02,1.340761904761904759e+02,1.228785046728971935e+02,4.448380952380952635e+02,1.134205607476635578e+02,2.146285714285714334e+02
1.040192307692307736e+02,1.084716981132075517e+02,1.340380952380952522e+02,1.233271028037383132e+02,4.443238095238095298e+02,1.132336448598130829e+02,2.139047619047618980e+02
1.040000000000000000e+02,1.084905660377358458e+02,1.342285714285714278e+02,1.234392523364486038e+02,4.440190476190476261e+02,1.126915887850467328e+02,2.127047619047619094e+02
1.040000000000000000e+02,1.084716981132075517e+02,1.343238095238095298e+02,1.236822429906542027e+02,4.431428571428571672e+02,1.123925233644859816e+02,2.120000000000000000e+02
1.040961538461538396e+02,1.085849056603773590e+02,1.344190476190476318e+02,1.240373831775700921e+02,4.426857142857143117e+02,1.120000000000000000e+02,2.114285714285714164e+02
1.040961538461538396e+02,1.085660377358490507e+02,1.343047619047619037e+02,1.242056074766355209e+02,4.422095238095238301e+02,1.119065420560747697e+02,2.105523809523809575e+02
1.040961538461538396e+02,1.087547169811320771e+02,1.348000000000000114e+02,1.244672897196261658e+02,4.412761904761904930e+02,1.114953271028037420e+02,2.097142857142857224e+02
1.041153846153846132e+02,1.090377358490566024e+02,1.346476190476190595e+02,1.250841121495327144e+02,4.403238095238095298e+02,1.111962616822429908e+02,2.092190476190476147e+02
1.037115384615384670e+02,1.090377358490566024e+02,1.346095238095238074e+02,1.253644859813084054e+02,4.399047619047619264e+02,1.111028037383177605e+02,2.084190476190476318e+02
1.033076923076923066e+02,1.092075471698113205e+02,1.348000000000000114e+02,1.258130841121495394e+02,4.393714285714285666e+02,1.106355140186915946e+02,2.077904761904761983e+02
1.034038461538461604e+02,1.093584905660377302e+02,1.349904761904761870e+02,1.262242990654205670e+02,4.383428571428571558e+02,1.101869158878504606e+02,2.070476190476190368e+02
1.035576923076923066e+02,1.093396226415094361e+02,1.350095238095238130e+02,1.265233644859813040e+02,4.371047619047619150e+02,1.096074766355140184e+02,2.060571428571428498e+02
1.036538461538461604e+02,1.095660377358490507e+02,1.350666666666666629e+02,1.270467289719626223e+02,4.361523809523809518e+02,1.097570093457943869e+02,2.055619047619047706e+02
1.036153846153846132e+02,1.096981132075471663e+02,1.352190476190476147e+02,1.278317757009345854e+02,4.351428571428571672e+02,1.093831775700934514e+02,2.049904761904761870e+02
1.036538461538461604e+02,1.096226415094339615e+02,1.352190476190476147e+02,1.284672897196261658e+02,4.343428571428571558e+02,1.091028037383177605e+02,2.041523809523809518e+02
1.036538461538461604e+02,1.099433962264150892e+02,1.352571428571428669e+02,1.286542056074766265e+02,4.333523809523809405e+02,1.090280373831775762e+02,2.036761904761904702e+02
1.038653846153846132e+02,1.100377358490566024e+02,1.352952380952380906e+02,1.297009345794392630e+02,4.316571428571428442e+02,1.087663551401869171e+02,2.030857142857142890e+02
1.037115384615384670e+02,1.100566037735849108e+02,1.353904761904761926e+02,1.299439252336448476e+02,4.306095238095238074e+02,1.082429906542056131e+02,2.024000000000000057e+02
1.037115384615384670e+02,1.100566037735849108e+02,1.353333333333333428e+02,1.305981308411215025e+02,4.292952380952381191e+02,1.081869158878504606e+02,2.016190476190476204e+02
