# 'cement_0_60.h5', 'water_0_60.h5', 'Asphaltwet_0_60.h5', 'Asphalt_0_60.h5', 'Roughgravel_0_60.h5', 'grass_0_60.h5', 'roadgravel_0_60.h5'
9.072897196261682495e+01,4.065762711864406924e+02,1.526296296296296191e+02,3.790857142857142890e+02,5.007307692307692264e+02,2.091636363636363569e+02,8.990566037735849250e+02
9.099065420560746986e+01,4.066440677966101589e+02,1.520000000000000000e+02,3.761523809523809518e+02,4.988269230769230944e+02,2.073454545454545439e+02,9.012452830188678945e+02
9.136448598130840537e+01,4.067796610169491487e+02,1.518703703703703809e+02,3.732952380952381191e+02,4.967692307692307736e+02,2.054727272727272691e+02,9.034905660377359027e+02
9.153271028037383417e+01,4.067457627118644155e+02,1.513333333333333428e+02,3.705142857142857338e+02,4.947115384615384528e+02,2.036181818181818244e+02,9.054339622641509777e+02
9.155140186915888023e+01,4.071355932203389898e+02,1.508333333333333428e+02,3.676000000000000227e+02,4.925000000000000000e+02,2.017818181818181813e+02,9.074150943396226694e+02
9.170093457943924875e+01,4.073050847457627128e+02,1.508703703703703809e+02,3.651809523809523625e+02,4.903461538461538680e+02,1.998727272727272748e+02,9.093207547169811278e+02
9.173831775700934088e+01,4.075762711864406924e+02,1.504814814814814952e+02,3.623238095238095298e+02,4.883076923076923208e+02,1.982545454545454504e+02,9.111698113207546612e+02
9.194392523364486181e+01,4.076949152542372872e+02,1.502222222222222285e+02,3.593523809523809405e+02,4.860961538461538680e+02,1.965636363636363626e+02,9.129056603773584584e+02
9.231775700934579731e+01,4.078983050847457434e+02,1.498333333333333428e+02,3.567809523809523853e+02,4.838076923076923208e+02,1.948545454545454447e+02,9.145283018867924056e+02
9.256074766355139616e+01,4.081016949152542566e+02,1.494259259259259238e+02,3.542476190476190254e+02,4.815961538461538680e+02,1.932363636363636488e+02,9.160000000000000000e+02
9.271028037383177889e+01,4.081525423728813280e+02,1.487037037037036953e+02,3.515619047619047706e+02,4.793269230769230944e+02,1.916363636363636260e+02,9.172452830188678945e+02
9.284112149532710134e+01,4.081355932203389898e+02,1.484259259259259238e+02,3.490857142857142890e+02,4.770000000000000000e+02,1.899818181818181699e+02,9.176981132075471805e+02
9.291588785046728560e+01,4.083389830508474461e+02,1.482777777777777715e+02,3.461523809523809518e+02,4.743653846153846416e+02,1.884545454545454675e+02,9.181132075471698499e+02
9.291588785046728560e+01,4.081864406779661181e+02,1.476666666666666572e+02,3.430476190476190368e+02,4.721730769230769056e+02,1.870909090909090935e+02,9.185471698113207140e+02
9.327102803738317505e+01,4.080508474576271283e+02,1.472037037037036953e+02,3.402476190476190254e+02,4.697307692307692264e+02,1.856727272727272862e+02,9.188113207547170305e+02
9.332710280373831324e+01,4.084406779661017026e+02,1.467592592592592666e+02,3.372952380952381191e+02,4.673846153846153584e+02,1.841272727272727252e+02,9.190754716981132333e+02
9.351401869158878810e+01,4.081525423728813280e+02,1.465740740740740762e+02,3.346666666666666856e+02,4.647115384615384528e+02,1.830727272727272634e+02,9.192452830188678945e+02
9.414953271028036852e+01,4.082711864406779796e+02,1.461851851851851904e+02,3.324571428571428555e+02,4.622307692307692264e+02,1.818000000000000114e+02,9.192075471698112779e+02
9.429906542056075125e+01,4.084406779661017026e+02,1.461111111111111143e+02,3.290285714285714107e+02,4.596153846153846416e+02,1.802909090909090821e+02,9.190566037735849250e+02
9.439252336448598157e+01,4.084067796610169694e+02,1.455925925925925810e+02,3.262476190476190254e+02,4.569230769230769056e+02,1.794181818181818073e+02,9.187547169811321055e+02
9.461682242990654856e+01,4.083220338983051079e+02,1.453888888888888857e+02,3.237142857142857224e+02,4.543653846153846416e+02,1.784000000000000057e+02,9.180566037735849250e+02
9.482242990654205528e+01,4.082881355932203178e+02,1.447962962962963047e+02,3.208952380952380850e+02,4.515384615384615472e+02,1.775090909090909008e+02,9.177358490566037972e+02
9.489719626168223954e+01,4.084576271186440408e+02,1.443703703703703809e+02,3.178666666666666742e+02,4.486923076923076792e+02,1.765454545454545325e+02,9.166792452830188722e+02
9.499065420560746986e+01,4.080169491525423950e+02,1.436666666666666572e+02,3.151809523809523625e+02,4.460192307692307736e+02,1.756181818181818244e+02,9.157547169811321055e+02
9.586915887850467755e+01,4.078983050847457434e+02,1.430555555555555429e+02,3.122476190476190254e+02,4.432884615384615472e+02,1.749636363636363683e+02,9.141132075471698499e+02
9.596261682242990787e+01,4.076271186440678207e+02,1.427407407407407334e+02,3.098666666666666742e+02,4.405769230769230944e+02,1.740181818181818301e+02,9.124905660377359027e+02
9.618691588785046065e+01,4.074915254237288309e+02,1.427592592592592666e+02,3.069714285714285893e+02,4.375192307692307736e+02,1.734909090909090992e+02,9.109056603773584584e+02
9.646728971962616583e+01,4.071186440677965948e+02,1.421666666666666572e+02,3.042095238095238301e+02,4.343846153846153584e+02,1.725818181818181927e+02,9.091320754716981583e+02
9.650467289719625796e+01,4.068644067796610102e+02,1.418518518518518476e+02,3.018476190476190482e+02,4.313653846153846416e+02,1.722363636363636488e+02,9.072075471698112779e+02
9.663551401869159463e+01,4.066271186440678207e+02,1.414074074074074190e+02,2.990476190476190368e+02,4.284230769230769056e+02,1.713818181818181756e+02,9.053396226415094361e+02
9.678504672897196315e+01,4.062881355932203178e+02,1.410000000000000000e+02,2.963809523809524080e+02,4.253076923076923208e+02,1.710000000000000000e+02,9.035471698113207140e+02
9.697196261682242380e+01,4.062033898305084563e+02,1.411481481481481524e+02,2.939809523809523739e+02,4.222307692307692264e+02,1.703636363636363740e+02,9.011132075471698499e+02
9.760747663551401843e+01,4.057796610169491487e+02,1.407222222222222285e+02,2.909523809523809632e+02,4.192884615384615472e+02,1.702363636363636488e+02,8.988867924528301501e+02
9.786915887850467755e+01,4.054406779661017026e+02,1.402592592592592666e+02,2.887238095238095070e+02,4.161730769230769056e+02,1.697272727272727195e+02,8.965283018867924056e+02
9.811214953271027639e+01,4.049491525423728717e+02,1.399629629629629619e+02,2.863047619047619037e+02,4.128269230769230944e+02,1.693272727272727138e+02,8.936981132075471805e+02
9.818691588785046065e+01,4.046949152542372872e+02,1.396666666666666572e+02,2.839047619047619264e+02,4.097884615384615472e+02,1.686909090909090878e+02,8.910754716981132333e+02
9.846728971962616583e+01,4.042711864406779796e+02,1.394074074074074190e+02,2.808190476190476375e+02,4.066153846153846416e+02,1.681454545454545553e+02,8.877169811320754889e+02
9.852336448598130403e+01,4.037627118644067536e+02,1.391851851851851904e+02,2.782476190476190254e+02,4.032500000000000000e+02,1.680727272727272634e+02,8.840000000000000000e+02
9.885981308411214741e+01,4.033389830508474461e+02,1.390740740740740762e+02,2.759809523809523739e+02,3.998846153846153584e+02,1.680909090909090935e+02,8.803962264150943611e+02
9.925233644859812898e+01,4.028305084745762770e+02,1.389444444444444571e+02,2.733714285714285666e+02,3.969615384615384528e+02,1.677636363636363512e+02,8.766415094339622556e+02
9.962616822429906449e+01,4.026779661016948921e+02,1.388333333333333428e+02,2.712952380952381191e+02,3.937307692307692264e+02,1.675272727272727309e+02,8.732075471698112779e+02
1.000000000000000000e+02,4.021355932203389898e+02,1.386851851851851904e+02,2.689904761904762154e+02,3.903846153846153584e+02,1.671999999999999886e+02,8.692830188679245111e+02
1.002616822429906591e+02,4.018305084745762770e+02,1.385555555555555429e+02,2.668000000000000114e+02,3.871346153846153584e+02,1.668545454545454447e+02,8.652264150943395862e+02
1.006542056074766407e+02,4.013050847457627128e+02,1.384444444444444571e+02,2.647428571428571331e+02,3.834230769230769056e+02,1.666727272727272862e+02,8.611698113207546612e+02
1.008598130841121474e+02,4.008644067796610102e+02,1.378888888888888857e+02,2.627238095238095070e+02,3.795000000000000000e+02,1.663090909090909122e+02,8.569433962264150750e+02
1.016448598130841106e+02,4.006440677966101589e+02,1.377777777777777715e+02,2.607047619047618809e+02,3.760000000000000000e+02,1.664909090909090992e+02,8.526792452830188722e+02
1.018878504672897236e+02,3.998474576271186720e+02,1.377037037037036953e+02,2.585714285714285552e+02,3.728076923076923208e+02,1.663636363636363740e+02,8.480943396226415416e+02
1.019439252336448618e+02,3.990847457627118615e+02,1.375740740740740762e+02,2.560000000000000000e+02,3.688269230769230944e+02,1.662363636363636488e+02,8.437735849056604138e+02
1.020934579439252303e+02,3.985762711864406924e+02,1.370555555555555429e+02,2.537904761904761983e+02,3.650192307692307736e+02,1.661090909090908951e+02,8.389622641509433834e+02
1.024485981308411198e+02,3.982203389830508513e+02,1.374259259259259238e+02,2.515999999999999943e+02,3.613846153846153584e+02,1.660545454545454618e+02,8.338113207547170305e+02
1.026915887850467328e+02,3.975932203389830306e+02,1.371851851851851904e+02,2.494666666666666686e+02,3.574230769230769056e+02,1.660909090909090935e+02,8.285283018867924056e+02
1.028598130841121474e+02,3.970000000000000000e+02,1.370185185185185048e+02,2.473523809523809405e+02,3.534230769230769056e+02,1.661999999999999886e+02,8.229245283018867667e+02
1.028971962616822395e+02,3.966271186440678207e+02,1.369814814814814952e+02,2.454285714285714164e+02,3.503846153846153584e+02,1.660727272727272634e+02,8.173773584905660528e+02
1.032336448598130829e+02,3.957796610169491487e+02,1.366296296296296191e+02,2.432761904761904646e+02,3.463461538461538680e+02,1.660909090909090935e+02,8.115660377358490223e+02
1.035887850467289724e+02,3.954745762711864359e+02,1.369074074074074190e+02,2.412952380952380906e+02,3.430961538461538680e+02,1.662181818181818187e+02,8.059811320754716917e+02
1.038317757009345854e+02,3.946610169491525539e+02,1.369259259259259238e+02,2.394666666666666686e+02,3.390576923076923208e+02,1.662545454545454504e+02,8.000566037735849250e+02
1.041682242990654146e+02,3.934406779661017026e+02,1.369629629629629619e+02,2.374857142857142946e+02,3.349615384615384528e+02,1.665454545454545325e+02,7.940188679245283083e+02
1.047102803738317789e+02,3.924745762711864359e+02,1.366851851851851904e+02,2.355428571428571445e+02,3.311346153846153584e+02,1.665818181818181927e+02,7.880377358490566166e+02
1.052523364485981290e+02,3.915254237288135641e+02,1.368333333333333428e+02,2.339809523809523739e+02,3.272115384615384528e+02,1.666363636363636260e+02,7.820566037735849250e+02
1.055514018691588802e+02,3.907627118644067536e+02,1.367777777777777715e+02,2.320190476190476261e+02,3.231923076923076792e+02,1.664363636363636374e+02,7.758679245283018417e+02
1.058130841121495394e+02,3.898305084745762770e+02,1.367037037037036953e+02,2.300000000000000000e+02,3.193461538461538680e+02,1.664363636363636374e+02,7.699433962264150750e+02
1.062429906542056131e+02,3.885423728813559592e+02,1.369629629629629619e+02,2.281904761904762040e+02,3.155384615384615472e+02,1.666545454545454561e+02,7.637924528301887221e+02
1.062803738317757052e+02,3.878135593220338819e+02,1.367037037037036953e+02,2.262285714285714278e+02,3.117500000000000000e+02,1.666181818181818244e+02,7.575849056603773306e+02
1.063738317757009355e+02,3.869661016949152668e+02,1.363518518518518476e+02,2.243238095238095298e+02,3.077307692307692264e+02,1.667090909090909179e+02,7.514339622641509777e+02
1.070841121495327144e+02,3.858474576271186720e+02,1.363333333333333428e+02,2.226857142857142833e+02,3.039807692307692264e+02,1.670000000000000000e+02,7.450566037735849250e+02
1.071588785046728987e+02,3.849830508474576050e+02,1.361296296296296191e+02,2.209714285714285609e+02,3.000384615384615472e+02,1.670727272727272634e+02,7.388490566037735334e+02
1.073457943925233593e+02,3.835254237288135641e+02,1.360925925925925810e+02,2.193142857142857167e+02,2.961538461538461320e+02,1.671090909090908951e+02,7.322641509433962028e+02
1.077009345794392488e+02,3.826949152542372872e+02,1.361111111111111143e+02,2.174476190476190425e+02,2.925000000000000000e+02,1.670000000000000000e+02,7.256037735849056389e+02
1.081682242990654146e+02,3.815423728813559592e+02,1.361851851851851904e+02,2.157904761904761983e+02,2.886153846153846416e+02,1.670545454545454618e+02,7.192641509433962028e+02
1.085981308411214883e+02,3.803050847457627128e+02,1.360925925925925810e+02,2.142095238095238017e+02,2.846923076923076792e+02,1.671090909090908951e+02,7.130566037735849250e+02
1.088971962616822395e+02,3.792542372881355845e+02,1.361481481481481524e+02,2.126857142857142833e+02,2.809038461538461320e+02,1.670000000000000000e+02,7.060188679245283083e+02
1.094018691588785117e+02,3.782203389830508513e+02,1.361481481481481524e+02,2.113714285714285666e+02,2.770384615384615472e+02,1.670000000000000000e+02,6.991698113207546612e+02
1.099252336448598157e+02,3.768135593220338819e+02,1.362777777777777715e+02,2.096380952380952465e+02,2.734807692307692264e+02,1.670363636363636317e+02,6.921698113207546612e+02
1.103177570093457973e+02,3.759830508474576050e+02,1.365925925925925810e+02,2.082095238095238017e+02,2.697692307692307736e+02,1.672363636363636488e+02,6.857924528301887221e+02
1.107850467289719631e+02,3.744915254237288309e+02,1.364814814814814952e+02,2.070476190476190368e+02,2.661923076923076792e+02,1.672363636363636488e+02,6.787735849056604138e+02
1.113084112149532672e+02,3.734067796610169694e+02,1.366481481481481524e+02,2.055619047619047706e+02,2.624230769230769056e+02,1.672363636363636488e+02,6.717547169811321055e+02
1.115700934579439263e+02,3.721355932203389898e+02,1.368148148148148096e+02,2.040380952380952522e+02,2.588461538461538680e+02,1.674545454545454675e+02,6.649622641509433834e+02
1.116261682242990645e+02,3.708644067796610102e+02,1.369629629629629619e+02,2.028000000000000114e+02,2.555769230769230660e+02,1.673090909090909122e+02,6.581320754716981583e+02
1.123177570093457973e+02,3.692881355932203178e+02,1.368148148148148096e+02,2.015238095238095184e+02,2.518461538461538396e+02,1.674181818181818073e+02,6.510000000000000000e+02
1.128598130841121474e+02,3.680677966101694665e+02,1.370000000000000000e+02,2.005523809523809575e+02,2.484230769230769340e+02,1.675454545454545325e+02,6.437169811320754889e+02
1.129906542056074699e+02,3.670169491525423950e+02,1.369814814814814952e+02,1.990476190476190368e+02,2.448269230769230660e+02,1.675454545454545325e+02,6.360566037735849250e+02
1.131775700934579447e+02,3.654067796610169694e+02,1.371666666666666572e+02,1.980761904761904759e+02,2.417884615384615472e+02,1.675636363636363626e+02,6.288490566037735334e+02
1.137943925233644791e+02,3.637966101694915437e+02,1.372592592592592666e+02,1.976571428571428442e+02,2.386346153846153868e+02,1.675818181818181927e+02,6.212641509433962028e+02
1.142990654205607512e+02,3.625932203389830306e+02,1.373148148148148096e+02,1.968000000000000114e+02,2.352884615384615472e+02,1.675818181818181927e+02,6.137735849056604138e+02
1.148037383177570092e+02,3.612033898305084563e+02,1.373518518518518476e+02,1.960761904761904759e+02,2.326346153846153868e+02,1.676727272727272862e+02,6.061698113207546612e+02
1.148785046728971935e+02,3.600508474576271283e+02,1.373703703703703809e+02,1.956380952380952465e+02,2.298076923076923208e+02,1.677090909090909179e+02,5.983396226415094361e+02
1.158504672897196315e+02,3.588983050847457434e+02,1.373518518518518476e+02,1.953142857142857167e+02,2.274230769230769340e+02,1.676363636363636260e+02,5.908113207547170305e+02
1.160560747663551382e+02,3.571864406779661181e+02,1.380185185185185048e+02,1.947619047619047592e+02,2.249038461538461604e+02,1.674545454545454675e+02,5.829056603773584584e+02
1.165233644859813040e+02,3.555423728813559592e+02,1.380370370370370381e+02,1.945714285714285836e+02,2.221923076923076792e+02,1.675272727272727309e+02,5.753207547169811278e+02
1.169719626168224238e+02,3.543728813559321793e+02,1.379814814814814952e+02,1.942857142857142776e+02,2.196538461538461604e+02,1.674909090909090992e+02,5.673396226415094361e+02
1.173831775700934514e+02,3.526101694915254257e+02,1.380370370370370381e+02,1.940571428571428498e+02,2.167115384615384528e+02,1.675272727272727309e+02,5.596037735849056389e+02
1.175140186915887881e+02,3.510000000000000000e+02,1.381111111111111143e+02,1.937714285714285722e+02,2.142884615384615472e+02,1.674363636363636374e+02,5.517547169811321055e+02
1.179252336448598157e+02,3.494576271186440408e+02,1.385185185185185048e+02,1.935428571428571445e+02,2.120192307692307736e+02,1.674727272727272691e+02,5.439622641509433834e+02
1.182056074766355209e+02,3.479491525423728717e+02,1.383518518518518476e+02,1.935428571428571445e+02,2.096730769230769340e+02,1.675636363636363626e+02,5.359622641509433834e+02
1.185046728971962580e+02,3.464915254237288309e+02,1.385000000000000000e+02,1.935238095238095184e+02,2.073653846153846132e+02,1.674909090909090992e+02,5.279433962264150750e+02
1.187102803738317789e+02,3.447966101694915437e+02,1.388148148148148096e+02,1.933904761904761926e+02,2.052692307692307736e+02,1.672727272727272805e+02,5.200943396226415416e+02
1.194205607476635578e+02,3.433898305084745743e+02,1.388148148148148096e+02,1.933904761904761926e+02,2.031538461538461604e+02,1.673090909090909122e+02,5.125660377358490223e+02
1.197383177570093409e+02,3.416101694915254257e+02,1.389444444444444571e+02,1.933904761904761926e+02,2.010000000000000000e+02,1.673090909090909122e+02,5.048301886792452819e+02
1.199626168224299079e+02,3.403220338983051079e+02,1.391296296296296191e+02,1.932952380952380906e+02,1.989038461538461604e+02,1.671999999999999886e+02,4.968490566037735903e+02
1.205794392523364422e+02,3.388305084745762770e+02,1.394814814814814952e+02,1.933142857142857167e+02,1.969807692307692264e+02,1.673090909090909122e+02,4.889245283018867667e+02
1.210467289719626223e+02,3.373898305084745743e+02,1.395925925925925810e+02,1.933523809523809405e+02,1.949615384615384528e+02,1.672727272727272805e+02,4.810377358490566166e+02
1.215140186915887881e+02,3.356610169491525539e+02,1.398703703703703809e+02,1.933523809523809405e+02,1.931923076923076792e+02,1.672727272727272805e+02,4.731886792452830264e+02
1.218878504672897236e+02,3.339830508474576050e+02,1.404444444444444571e+02,1.933523809523809405e+02,1.915384615384615472e+02,1.672545454545454504e+02,4.654716981132075375e+02
1.221495327102803685e+02,3.320508474576271283e+02,1.404259259259259238e+02,1.933523809523809405e+02,1.896346153846153868e+02,1.672363636363636488e+02,4.575283018867924625e+02
1.221495327102803685e+02,3.306271186440678207e+02,1.405000000000000000e+02,1.933333333333333428e+02,1.879038461538461604e+02,1.670545454545454618e+02,4.497547169811320487e+02
1.225794392523364422e+02,3.286949152542372872e+02,1.410925925925925810e+02,1.932952380952380906e+02,1.863269230769230660e+02,1.669636363636363683e+02,4.421132075471697931e+02
1.232523364485981290e+02,3.274237288135593076e+02,1.412037037037036953e+02,1.932952380952380906e+02,1.847115384615384528e+02,1.668909090909091049e+02,4.341886792452830264e+02
1.235140186915887881e+02,3.256440677966101589e+02,1.414259259259259238e+02,1.932952380952380906e+02,1.834230769230769340e+02,1.664545454545454675e+02,4.263962264150943611e+02
1.243364485981308434e+02,3.238813559322034052e+02,1.414259259259259238e+02,1.933142857142857167e+02,1.824038461538461604e+02,1.662909090909090821e+02,4.188113207547169736e+02
1.245981308411214883e+02,3.224237288135593076e+02,1.418148148148148096e+02,1.933714285714285666e+02,1.807115384615384528e+02,1.663454545454545439e+02,4.110566037735849250e+02
1.252149532710280369e+02,3.202711864406779796e+02,1.419259259259259238e+02,1.933714285714285666e+02,1.793269230769230660e+02,1.660727272727272634e+02,4.033396226415094361e+02
1.253271028037383132e+02,3.186440677966101589e+02,1.421111111111111143e+02,1.933714285714285666e+02,1.780000000000000000e+02,1.657090909090909179e+02,3.959622641509433834e+02
1.257196261682242948e+02,3.168135593220338819e+02,1.424814814814814952e+02,1.934285714285714164e+02,1.765961538461538396e+02,1.654181818181818073e+02,3.885471698113207708e+02
1.259439252336448618e+02,3.148813559322034052e+02,1.427592592592592666e+02,1.935999999999999943e+02,1.754423076923076792e+02,1.650545454545454618e+02,3.810000000000000000e+02
1.262242990654205670e+02,3.126440677966101589e+02,1.428888888888888857e+02,1.935999999999999943e+02,1.743461538461538396e+02,1.649636363636363683e+02,3.734905660377358458e+02
1.266915887850467328e+02,3.107627118644067536e+02,1.429814814814814952e+02,1.937333333333333201e+02,1.728269230769230660e+02,1.647272727272727195e+02,3.669245283018867667e+02
1.268598130841121474e+02,3.088474576271186720e+02,1.430000000000000000e+02,1.940000000000000000e+02,1.719423076923076792e+02,1.645636363636363626e+02,3.602075471698113347e+02
1.271962616822429908e+02,3.070000000000000000e+02,1.430185185185185048e+02,1.941333333333333258e+02,1.711346153846153868e+02,1.640363636363636317e+02,3.537735849056603570e+02
1.273084112149532672e+02,3.050508474576271283e+02,1.431296296296296191e+02,1.941333333333333258e+02,1.702884615384615472e+02,1.635454545454545325e+02,3.470943396226414848e+02
1.276635514018691566e+02,3.030338983050847332e+02,1.436111111111111143e+02,1.942285714285714278e+02,1.698653846153846132e+02,1.631818181818181870e+02,3.409056603773585152e+02
1.277009345794392488e+02,3.008644067796610102e+02,1.437037037037036953e+02,1.944952380952381077e+02,1.689807692307692264e+02,1.629272727272727366e+02,3.346226415094339472e+02
1.278878504672897236e+02,2.989661016949152668e+02,1.440185185185185048e+02,1.951238095238095127e+02,1.683076923076923208e+02,1.624727272727272691e+02,3.282830188679245111e+02
1.283364485981308292e+02,2.968305084745762770e+02,1.441111111111111143e+02,1.954476190476190425e+02,1.677692307692307736e+02,1.617818181818181813e+02,3.222830188679245111e+02
1.284112149532710418e+02,2.946949152542372872e+02,1.441851851851851904e+02,1.957142857142857224e+02,1.669807692307692264e+02,1.615454545454545325e+02,3.161886792452830264e+02
1.285420560747663501e+02,2.923559322033898411e+02,1.440740740740740762e+02,1.961904761904762040e+02,1.664423076923076792e+02,1.611818181818181870e+02,3.100188679245283083e+02
1.285981308411215025e+02,2.903898305084745743e+02,1.443518518518518476e+02,1.964380952380952294e+02,1.660576923076923208e+02,1.610181818181818301e+02,3.040188679245283083e+02
1.291214953271027923e+02,2.883559322033898411e+02,1.443333333333333428e+02,1.968571428571428612e+02,1.658076923076923208e+02,1.604727272727272691e+02,2.981132075471697931e+02
1.294392523364485896e+02,2.860338983050847332e+02,1.444444444444444571e+02,1.975238095238095184e+02,1.657115384615384528e+02,1.603272727272727138e+02,2.922452830188679513e+02
1.294953271028037420e+02,2.841525423728813280e+02,1.445740740740740762e+02,1.980380952380952522e+02,1.654423076923076792e+02,1.598727272727272748e+02,2.865094339622641542e+02
1.297757009345794472e+02,2.821864406779661181e+02,1.449629629629629619e+02,1.986476190476190595e+02,1.650961538461538396e+02,1.594909090909090992e+02,2.806981132075471805e+02
1.297196261682242948e+02,2.798135593220338819e+02,1.451481481481481524e+02,1.990857142857142890e+02,1.648269230769230660e+02,1.590181818181818301e+02,2.751132075471697931e+02
1.299252336448598157e+02,2.777966101694915437e+02,1.451851851851851904e+02,1.998285714285714221e+02,1.647884615384615472e+02,1.583636363636363740e+02,2.697358490566037972e+02
1.299813084112149397e+02,2.762203389830508513e+02,1.453888888888888857e+02,2.009333333333333371e+02,1.646346153846153868e+02,1.577818181818181813e+02,2.642452830188679513e+02
1.301121495327102764e+02,2.743050847457627128e+02,1.455185185185185048e+02,2.016190476190476204e+02,1.644423076923076792e+02,1.575818181818181927e+02,2.591320754716981014e+02
1.301495327102803685e+02,2.723050847457627128e+02,1.456296296296296191e+02,2.022476190476190538e+02,1.644423076923076792e+02,1.570727272727272634e+02,2.542452830188679229e+02
1.302242990654205528e+02,2.702033898305084563e+02,1.456296296296296191e+02,2.033714285714285666e+02,1.643653846153846132e+02,1.563636363636363740e+02,2.495660377358490507e+02
1.302242990654205528e+02,2.678644067796610102e+02,1.460185185185185048e+02,2.042285714285714278e+02,1.643269230769230660e+02,1.556363636363636260e+02,2.448113207547169736e+02
1.302242990654205528e+02,2.658474576271186720e+02,1.459444444444444571e+02,2.056571428571428442e+02,1.643653846153846132e+02,1.551636363636363569e+02,2.400188679245283083e+02
1.302429906542056131e+02,2.635762711864406924e+02,1.461111111111111143e+02,2.067047619047619094e+02,1.642115384615384528e+02,1.545454545454545325e+02,2.360377358490566166e+02
1.302616822429906449e+02,2.614915254237288309e+02,1.461851851851851904e+02,2.075619047619047706e+02,1.641538461538461604e+02,1.540545454545454618e+02,2.319056603773584868e+02
1.302616822429906449e+02,2.595254237288135641e+02,1.467222222222222285e+02,2.088571428571428612e+02,1.640192307692307736e+02,1.536545454545454561e+02,2.279622641509433834e+02
1.302803738317757052e+02,2.575762711864406924e+02,1.467962962962963047e+02,2.099047619047618980e+02,1.641538461538461604e+02,1.534363636363636374e+02,2.243018867924528195e+02
1.303551401869158894e+02,2.557457627118644155e+02,1.466481481481481524e+02,2.113714285714285666e+02,1.642115384615384528e+02,1.526181818181818244e+02,2.203584905660377444e+02
1.304112149532710418e+02,2.540169491525423666e+02,1.467962962962963047e+02,2.125142857142857054e+02,1.642115384615384528e+02,1.521454545454545553e+02,2.165660377358490507e+02
1.303738317757009213e+02,2.521016949152542281e+02,1.470925925925925810e+02,2.137333333333333201e+02,1.641730769230769340e+02,1.518363636363636431e+02,2.127924528301886653e+02
1.303551401869158894e+02,2.499491525423728717e+02,1.469629629629629619e+02,2.150095238095238130e+02,1.640769230769230660e+02,1.513272727272727138e+02,2.089622641509433834e+02
1.303551401869158894e+02,2.480847457627118615e+02,1.470000000000000000e+02,2.165523809523809575e+02,1.642115384615384528e+02,1.510545454545454618e+02,2.052264150943396146e+02
1.303551401869158894e+02,2.461864406779660897e+02,1.472962962962963047e+02,2.179238095238095241e+02,1.642115384615384528e+02,1.502181818181818187e+02,2.017358490566037688e+02
1.304112149532710418e+02,2.442881355932203462e+02,1.472962962962963047e+02,2.195428571428571445e+02,1.642307692307692264e+02,1.499636363636363683e+02,1.987547169811320771e+02
1.304112149532710418e+02,2.426101694915254257e+02,1.472407407407407334e+02,2.208761904761904873e+02,1.643269230769230660e+02,1.494727272727272691e+02,1.957358490566037688e+02
1.305046728971962580e+02,2.409661016949152668e+02,1.472962962962963047e+02,2.226476190476190595e+02,1.646538461538461604e+02,1.488909090909091049e+02,1.925849056603773590e+02
1.305046728971962580e+02,2.386949152542372872e+02,1.475925925925925810e+02,2.237904761904761983e+02,1.647692307692307736e+02,1.482181818181818187e+02,1.900000000000000000e+02
1.305046728971962580e+02,2.372881355932203462e+02,1.476481481481481524e+02,2.251428571428571388e+02,1.648461538461538396e+02,1.481090909090908951e+02,1.875094339622641542e+02
1.305046728971962580e+02,2.354067796610169410e+02,1.477037037037036953e+02,2.264952380952381077e+02,1.650769230769230660e+02,1.477090909090909179e+02,1.848301886792452819e+02
1.305046728971962580e+02,2.332542372881355845e+02,1.478888888888888857e+02,2.279047619047618980e+02,1.652307692307692264e+02,1.472727272727272805e+02,1.826415094339622556e+02
1.305046728971962580e+02,2.312203389830508513e+02,1.479444444444444571e+02,2.291428571428571388e+02,1.655384615384615472e+02,1.471454545454545553e+02,1.799245283018867951e+02
1.305046728971962580e+02,2.295084745762711975e+02,1.481111111111111143e+02,2.308000000000000114e+02,1.656346153846153868e+02,1.467454545454545496e+02,1.779433962264151035e+02
1.305046728971962580e+02,2.276779661016949206e+02,1.480185185185185048e+02,2.322666666666666799e+02,1.660576923076923208e+02,1.461454545454545553e+02,1.757924528301886653e+02
1.305046728971962580e+02,2.257796610169491487e+02,1.477222222222222285e+02,2.335619047619047706e+02,1.662692307692307736e+02,1.460363636363636317e+02,1.736037735849056673e+02
1.304859813084112261e+02,2.241525423728813564e+02,1.477962962962963047e+02,2.347619047619047592e+02,1.664423076923076792e+02,1.457090909090909179e+02,1.717735849056603854e+02
1.304672897196261658e+02,2.221694915254237230e+02,1.478703703703703809e+02,2.357714285714285722e+02,1.667692307692307736e+02,1.454727272727272691e+02,1.699056603773584868e+02
1.304672897196261658e+02,2.203389830508474461e+02,1.478333333333333428e+02,2.371619047619047649e+02,1.671538461538461604e+02,1.454000000000000057e+02,1.680943396226415132e+02
1.302990654205607370e+02,2.185593220338982974e+02,1.477222222222222285e+02,2.383809523809523796e+02,1.675384615384615472e+02,1.452545454545454504e+02,1.663962264150943327e+02
1.302990654205607370e+02,2.168983050847457719e+02,1.477222222222222285e+02,2.399619047619047478e+02,1.676923076923076792e+02,1.451999999999999886e+02,1.646603773584905639e+02
1.302990654205607370e+02,2.152033898305084847e+02,1.476296296296296191e+02,2.409714285714285609e+02,1.682115384615384528e+02,1.448181818181818130e+02,1.627924528301886653e+02
