# 'water_0_45.h5', 'cement_0_45.h5', 'Asphalt_0_45.h5', 'Asphaltwet_0_45.h5', 'roadgravel_0_45.h5', 'grass_0_45.h5', 'Roughgravel_0_45.h5'
1.044571428571428555e+02,1.281481481481481524e+02,2.756981132075471805e+02,1.287663551401869029e+02,6.190188679245283083e+02,2.280377358490566166e+02,2.597735849056603570e+02
1.046857142857142833e+02,1.280925925925925810e+02,2.717924528301886653e+02,1.288224299065420553e+02,6.160566037735849250e+02,2.297924528301886653e+02,2.578490566037735903e+02
1.048952380952380992e+02,1.281111111111111143e+02,2.679056603773585152e+02,1.288598130841121474e+02,6.133773584905660528e+02,2.315094339622641542e+02,2.557358490566037688e+02
1.051619047619047649e+02,1.284074074074074190e+02,2.640754716981132333e+02,1.289532710280373919e+02,6.108679245283018417e+02,2.334905660377358458e+02,2.540000000000000000e+02
1.052952380952380906e+02,1.284259259259259238e+02,2.604528301886792292e+02,1.289906542056074841e+02,6.082830188679245111e+02,2.352830188679245396e+02,2.523207547169811278e+02
1.055428571428571445e+02,1.284444444444444571e+02,2.564339622641509209e+02,1.293084112149532814e+02,6.058113207547170305e+02,2.370377358490566166e+02,2.504150943396226410e+02
1.061333333333333400e+02,1.284814814814814952e+02,2.526792452830188722e+02,1.294392523364485896e+02,6.029622641509433834e+02,2.389056603773584868e+02,2.490188679245283083e+02
1.064761904761904816e+02,1.282962962962963047e+02,2.489622641509433834e+02,1.294766355140186818e+02,6.006792452830188722e+02,2.408679245283018986e+02,2.478867924528301785e+02
1.067999999999999972e+02,1.281666666666666572e+02,2.450943396226415132e+02,1.293831775700934656e+02,5.980188679245283083e+02,2.428113207547169736e+02,2.464716981132075375e+02
1.072952380952380906e+02,1.283518518518518476e+02,2.413773584905660243e+02,1.295140186915887739e+02,5.954905660377359027e+02,2.448490566037735903e+02,2.453018867924528195e+02
1.078857142857142861e+02,1.283888888888888857e+02,2.375849056603773590e+02,1.294953271028037420e+02,5.930943396226415416e+02,2.468867924528301785e+02,2.438867924528301785e+02
1.079809523809523739e+02,1.291666666666666572e+02,2.338301886792452819e+02,1.298878504672897236e+02,5.905660377358490223e+02,2.490188679245283083e+02,2.428679245283018986e+02
1.083619047619047677e+02,1.289074074074074190e+02,2.303962264150943327e+02,1.300186915887850603e+02,5.883018867924528195e+02,2.509811320754716917e+02,2.420000000000000000e+02
1.084380952380952436e+02,1.289259259259259238e+02,2.268301886792452819e+02,1.300560747663551524e+02,5.862830188679245111e+02,2.527735849056603854e+02,2.407735849056603854e+02
1.087619047619047592e+02,1.293703703703703809e+02,2.235094339622641542e+02,1.301869158878504606e+02,5.834716981132075944e+02,2.548867924528301785e+02,2.397169811320754604e+02
1.092761904761904788e+02,1.294629629629629619e+02,2.199811320754716917e+02,1.304485981308411340e+02,5.811886792452829695e+02,2.568490566037735903e+02,2.388867924528301785e+02
1.094095238095238045e+02,1.293148148148148096e+02,2.167547169811320771e+02,1.308037383177570234e+02,5.786603773584905639e+02,2.584905660377358458e+02,2.381509433962264097e+02
1.096952380952380963e+02,1.293703703703703809e+02,2.131320754716981014e+02,1.311028037383177605e+02,5.768490566037735334e+02,2.601886792452830264e+02,2.375660377358490507e+02
1.097333333333333343e+02,1.292222222222222285e+02,2.094528301886792576e+02,1.312336448598130971e+02,5.743584905660377444e+02,2.620943396226414848e+02,2.370566037735848965e+02
1.102857142857142918e+02,1.292962962962963047e+02,2.063207547169811278e+02,1.312897196261682211e+02,5.721698113207546612e+02,2.640566037735849250e+02,2.364528301886792576e+02
1.103619047619047677e+02,1.292407407407407334e+02,2.029811320754716917e+02,1.314018691588784975e+02,5.695094339622640973e+02,2.659245283018867667e+02,2.361132075471698215e+02
1.106285714285714334e+02,1.293518518518518476e+02,1.998113207547169736e+02,1.313831775700934656e+02,5.677169811320754889e+02,2.678679245283018986e+02,2.356792452830188722e+02
1.108952380952380992e+02,1.294629629629629619e+02,1.967358490566037688e+02,1.315514018691588660e+02,5.655283018867924056e+02,2.696981132075471805e+02,2.353018867924528195e+02
1.111047619047619008e+02,1.295185185185185048e+02,1.936037735849056673e+02,1.317757009345794472e+02,5.632452830188678945e+02,2.715849056603773306e+02,2.346603773584905639e+02
1.112190476190476147e+02,1.294814814814814952e+02,1.909433962264151035e+02,1.319439252336448476e+02,5.607735849056604138e+02,2.732830188679245111e+02,2.345660377358490507e+02
1.113523809523809547e+02,1.297407407407407334e+02,1.878679245283018986e+02,1.320747663551401843e+02,5.587358490566037972e+02,2.750754716981132333e+02,2.342264150943396146e+02
1.114285714285714306e+02,1.298148148148148096e+02,1.854339622641509493e+02,1.321308411214953367e+02,5.565849056603773306e+02,2.767169811320754889e+02,2.336226415094339757e+02
1.116761904761904702e+02,1.298148148148148096e+02,1.826603773584905639e+02,1.323551401869158894e+02,5.542452830188678945e+02,2.785283018867924625e+02,2.334528301886792576e+02
1.119238095238095241e+02,1.299444444444444571e+02,1.800566037735848965e+02,1.323551401869158894e+02,5.520377358490566166e+02,2.800377358490566166e+02,2.331132075471698215e+02
1.120952380952381020e+02,1.298888888888888857e+02,1.777924528301886653e+02,1.323925233644859816e+02,5.498867924528301501e+02,2.816415094339622556e+02,2.329056603773584868e+02
1.123619047619047677e+02,1.300925925925925810e+02,1.753207547169811278e+02,1.324672897196261658e+02,5.479622641509433834e+02,2.834905660377358458e+02,2.327547169811320771e+02
1.125714285714285694e+02,1.301481481481481524e+02,1.730188679245283083e+02,1.328971962616822395e+02,5.457358490566037972e+02,2.850566037735849250e+02,2.325283018867924625e+02
1.125523809523809575e+02,1.301296296296296191e+02,1.707735849056603854e+02,1.329345794392523317e+02,5.436415094339622556e+02,2.865849056603773306e+02,2.323584905660377444e+02
1.126476190476190453e+02,1.300185185185185048e+02,1.686603773584905639e+02,1.331028037383177605e+02,5.416415094339622556e+02,2.882075471698113347e+02,2.325660377358490507e+02
1.126857142857142833e+02,1.302592592592592666e+02,1.663584905660377444e+02,1.333831775700934656e+02,5.397169811320754889e+02,2.898113207547169736e+02,2.325849056603773590e+02
1.130095238095238130e+02,1.306481481481481524e+02,1.641132075471698215e+02,1.333831775700934656e+02,5.381698113207546612e+02,2.911509433962264097e+02,2.324905660377358458e+02
1.133142857142857167e+02,1.308148148148148096e+02,1.620754716981132049e+02,1.335140186915887739e+02,5.360754716981132333e+02,2.924905660377358458e+02,2.322264150943396146e+02
1.135809523809523824e+02,1.309259259259259238e+02,1.600754716981132049e+02,1.336074766355140184e+02,5.343207547169811278e+02,2.940377358490566166e+02,2.323773584905660243e+02
1.133333333333333286e+02,1.308703703703703809e+02,1.576792452830188722e+02,1.336448598130841106e+02,5.323207547169811278e+02,2.953207547169811278e+02,2.323207547169811278e+02
1.134857142857142804e+02,1.308888888888888857e+02,1.556792452830188722e+02,1.338317757009345712e+02,5.303962264150943611e+02,2.965849056603773306e+02,2.323207547169811278e+02
1.133714285714285666e+02,1.307962962962963047e+02,1.536792452830188722e+02,1.338130841121495394e+02,5.283584905660377444e+02,2.977169811320754889e+02,2.327735849056603854e+02
1.135809523809523824e+02,1.309259259259259238e+02,1.516792452830188722e+02,1.337757009345794472e+02,5.264716981132075944e+02,2.983207547169811278e+02,2.328301886792452819e+02
1.136190476190476204e+02,1.312407407407407334e+02,1.496792452830188722e+02,1.337757009345794472e+02,5.244339622641509777e+02,2.992830188679245111e+02,2.333018867924528195e+02
1.136190476190476204e+02,1.313888888888888857e+02,1.476792452830188722e+02,1.338317757009345712e+02,5.226037735849056389e+02,3.000566037735849250e+02,2.335849056603773590e+02
1.139809523809523739e+02,1.312037037037036953e+02,1.456792452830188722e+02,1.339065420560747555e+02,5.205849056603773306e+02,3.010566037735849250e+02,2.336226415094339757e+02
1.140571428571428640e+02,1.314074074074074190e+02,1.438113207547169736e+02,1.339065420560747555e+02,5.187547169811321055e+02,3.014528301886792292e+02,2.336603773584905639e+02
1.142095238095238159e+02,1.315740740740740762e+02,1.418113207547169736e+02,1.339626168224299079e+02,5.166415094339622556e+02,3.018113207547169736e+02,2.343962264150943327e+02
1.143238095238095298e+02,1.317407407407407334e+02,1.398301886792452819e+02,1.339626168224299079e+02,5.148301886792453388e+02,3.021509433962264097e+02,2.343962264150943327e+02
1.142285714285714278e+02,1.316296296296296191e+02,1.380377358490566166e+02,1.340186915887850603e+02,5.127169811320754889e+02,3.027735849056603570e+02,2.344528301886792576e+02
1.144190476190476176e+02,1.316851851851851904e+02,1.360377358490566166e+02,1.338504672897196315e+02,5.106415094339622556e+02,3.028490566037735903e+02,2.349622641509433834e+02
1.141523809523809518e+02,1.318333333333333428e+02,1.342264150943396146e+02,1.338504672897196315e+02,5.086037735849056389e+02,3.030943396226414848e+02,2.357169811320754604e+02
1.141904761904761898e+02,1.318518518518518476e+02,1.326415094339622556e+02,1.337383177570093551e+02,5.067547169811320487e+02,3.030943396226414848e+02,2.357735849056603854e+02
1.143047619047619037e+02,1.320370370370370381e+02,1.306415094339622556e+02,1.337383177570093551e+02,5.046415094339622556e+02,3.034150943396226694e+02,2.361132075471698215e+02
1.141333333333333400e+02,1.323518518518518476e+02,1.287924528301886653e+02,1.337383177570093551e+02,5.026792452830188722e+02,3.038490566037735903e+02,2.366226415094339757e+02
1.141523809523809518e+02,1.323518518518518476e+02,1.270377358490566024e+02,1.338878504672897236e+02,5.004150943396226694e+02,3.038679245283018986e+02,2.368867924528301785e+02
1.142476190476190538e+02,1.324444444444444571e+02,1.256981132075471663e+02,1.338878504672897236e+02,4.983584905660377444e+02,3.040188679245283083e+02,2.370377358490566166e+02
1.142476190476190538e+02,1.327777777777777715e+02,1.238113207547169878e+02,1.340934579439252445e+02,4.962075471698113347e+02,3.041132075471697931e+02,2.371698113207547181e+02
1.143428571428571416e+02,1.327222222222222285e+02,1.226037735849056673e+02,1.340747663551401843e+02,4.941509433962264097e+02,3.041698113207547181e+02,2.375094339622641542e+02
1.143619047619047677e+02,1.326666666666666572e+02,1.212452830188679229e+02,1.340934579439252445e+02,4.921132075471697931e+02,3.041509433962264097e+02,2.377358490566037688e+02
1.142476190476190538e+02,1.329629629629629619e+02,1.196415094339622698e+02,1.340934579439252445e+02,4.898867924528302069e+02,3.040754716981132333e+02,2.382452830188679229e+02
1.141523809523809518e+02,1.332037037037036953e+02,1.185283018867924483e+02,1.339813084112149397e+02,4.877169811320754889e+02,3.040754716981132333e+02,2.385660377358490507e+02
1.141142857142857139e+02,1.332407407407407334e+02,1.175471698113207566e+02,1.339813084112149397e+02,4.855849056603773306e+02,3.040566037735849250e+02,2.389056603773584868e+02
1.140952380952381020e+02,1.334259259259259238e+02,1.163962264150943327e+02,1.341495327102803685e+02,4.834716981132075375e+02,3.040188679245283083e+02,2.391698113207547181e+02
1.140000000000000000e+02,1.335000000000000000e+02,1.154339622641509493e+02,1.338317757009345712e+02,4.813962264150943611e+02,3.038679245283018986e+02,2.391886792452830264e+02
1.140380952380952380e+02,1.335370370370370381e+02,1.143018867924528337e+02,1.337757009345794472e+02,4.791509433962264097e+02,3.037735849056603570e+02,2.393396226415094361e+02
1.139238095238095241e+02,1.334259259259259238e+02,1.138490566037735903e+02,1.337757009345794472e+02,4.769245283018867667e+02,3.037735849056603570e+02,2.396415094339622556e+02
1.138285714285714221e+02,1.337407407407407334e+02,1.126037735849056673e+02,1.337757009345794472e+02,4.749056603773585152e+02,3.035849056603773306e+02,2.400754716981132049e+02
1.138285714285714221e+02,1.337592592592592666e+02,1.121132075471698073e+02,1.337383177570093551e+02,4.727169811320754889e+02,3.034150943396226694e+02,2.402075471698113347e+02
1.139428571428571360e+02,1.337962962962963047e+02,1.115283018867924483e+02,1.337570093457943869e+02,4.701509433962264097e+02,3.032641509433962028e+02,2.405471698113207424e+02
1.138857142857142861e+02,1.341851851851851904e+02,1.106415094339622698e+02,1.336074766355140184e+02,4.677924528301886653e+02,3.031886792452830264e+02,2.410188679245283083e+02
1.138857142857142861e+02,1.342777777777777715e+02,1.104150943396226410e+02,1.334205607476635578e+02,4.654339622641509209e+02,3.030566037735849250e+02,2.410566037735848965e+02
1.138857142857142861e+02,1.346296296296296191e+02,1.097547169811320771e+02,1.333831775700934656e+02,4.629811320754716917e+02,3.028490566037735903e+02,2.412264150943396146e+02
1.140761904761904759e+02,1.346481481481481524e+02,1.093396226415094361e+02,1.332897196261682211e+02,4.606981132075471805e+02,3.027735849056603570e+02,2.416415094339622556e+02
1.140761904761904759e+02,1.347777777777777715e+02,1.088867924528301927e+02,1.329719626168224238e+02,4.585283018867924625e+02,3.026603773584905639e+02,2.417547169811320771e+02
1.140761904761904759e+02,1.346481481481481524e+02,1.087547169811320771e+02,1.328411214953271156e+02,4.563396226415094361e+02,3.023584905660377444e+02,2.418679245283018986e+02
1.140761904761904759e+02,1.347962962962963047e+02,1.083018867924528337e+02,1.329158878504672998e+02,4.540566037735849250e+02,3.022264150943396430e+02,2.420754716981132049e+02
1.140761904761904759e+02,1.350000000000000000e+02,1.078679245283018844e+02,1.329906542056074841e+02,4.513396226415094361e+02,3.016415094339622556e+02,2.421132075471698215e+02
1.140952380952381020e+02,1.351111111111111143e+02,1.076792452830188722e+02,1.328785046728972077e+02,4.483962264150943611e+02,3.009622641509433834e+02,2.424905660377358458e+02
1.140952380952381020e+02,1.351111111111111143e+02,1.075660377358490507e+02,1.327102803738317789e+02,4.457169811320754889e+02,3.004150943396226694e+02,2.426226415094339757e+02
1.140952380952381020e+02,1.352037037037036953e+02,1.073773584905660385e+02,1.326728971962616868e+02,4.431886792452830264e+02,2.996981132075471805e+02,2.428301886792452819e+02
1.140761904761904759e+02,1.353703703703703809e+02,1.071132075471698073e+02,1.326728971962616868e+02,4.403584905660377444e+02,2.991886792452830264e+02,2.434716981132075375e+02
1.140952380952381020e+02,1.354444444444444571e+02,1.069622641509433976e+02,1.322616822429906449e+02,4.379245283018867667e+02,2.984528301886792292e+02,2.435471698113207424e+02
1.140952380952381020e+02,1.355740740740740762e+02,1.067169811320754746e+02,1.320934579439252445e+02,4.350943396226414848e+02,2.977924528301886653e+02,2.438679245283018986e+02
1.141142857142857139e+02,1.354259259259259238e+02,1.066603773584905639e+02,1.317196261682242948e+02,4.321886792452830264e+02,2.970188679245283083e+02,2.440943396226415132e+02
1.141142857142857139e+02,1.359259259259259238e+02,1.066981132075471663e+02,1.318691588785046633e+02,4.289245283018867667e+02,2.963396226415094361e+02,2.441132075471698215e+02
1.140952380952381020e+02,1.360555555555555429e+02,1.064716981132075517e+02,1.317009345794392630e+02,4.262641509433962028e+02,2.954339622641509209e+02,2.443396226415094361e+02
1.140952380952381020e+02,1.360925925925925810e+02,1.064339622641509493e+02,1.314953271028037420e+02,4.231509433962264097e+02,2.942641509433962028e+02,2.442830188679245396e+02
1.140761904761904759e+02,1.361666666666666572e+02,1.063207547169811278e+02,1.313644859813084054e+02,4.204528301886792292e+02,2.934716981132075375e+02,2.444339622641509493e+02
1.141333333333333400e+02,1.364629629629629619e+02,1.061886792452830122e+02,1.311028037383177605e+02,4.169622641509433834e+02,2.924150943396226694e+02,2.445471698113207424e+02
1.142095238095238159e+02,1.362777777777777715e+02,1.061132075471698073e+02,1.306355140186915946e+02,4.137924528301886653e+02,2.913584905660377444e+02,2.448301886792452819e+02
1.142857142857142918e+02,1.364444444444444571e+02,1.061132075471698073e+02,1.305233644859813182e+02,4.105849056603773306e+02,2.899811320754716917e+02,2.448867924528301785e+02
1.143428571428571416e+02,1.364074074074074190e+02,1.061320754716981156e+02,1.302803738317757052e+02,4.070000000000000000e+02,2.889811320754716917e+02,2.452830188679245396e+02
1.143047619047619037e+02,1.365000000000000000e+02,1.060000000000000000e+02,1.298130841121495394e+02,4.040188679245283083e+02,2.878867924528302069e+02,2.454528301886792576e+02
1.143047619047619037e+02,1.365000000000000000e+02,1.060377358490566024e+02,1.297196261682242948e+02,4.003018867924528195e+02,2.865849056603773306e+02,2.462641509433962312e+02
1.143619047619047677e+02,1.367037037037036953e+02,1.060377358490566024e+02,1.294579439252336499e+02,3.969433962264150750e+02,2.849056603773585152e+02,2.466792452830188722e+02
1.143238095238095298e+02,1.370185185185185048e+02,1.060377358490566024e+02,1.289906542056074841e+02,3.937547169811320487e+02,2.836792452830188722e+02,2.470943396226415132e+02
1.143238095238095298e+02,1.372037037037036953e+02,1.060188679245283083e+02,1.288224299065420553e+02,3.901886792452830264e+02,2.823962264150943611e+02,2.476792452830188722e+02
1.145142857142857196e+02,1.373888888888888857e+02,1.060188679245283083e+02,1.285420560747663501e+02,3.869056603773585152e+02,2.810188679245283083e+02,2.483018867924528195e+02
1.145904761904761955e+02,1.374074074074074190e+02,1.060188679245283083e+02,1.281869158878504606e+02,3.832452830188679513e+02,2.795660377358490791e+02,2.485471698113207424e+02
1.145904761904761955e+02,1.374259259259259238e+02,1.060188679245283083e+02,1.281121495327102764e+02,3.797358490566037972e+02,2.780377358490566166e+02,2.487547169811320771e+02
1.145904761904761955e+02,1.377962962962963047e+02,1.060377358490566024e+02,1.276074766355140184e+02,3.760754716981132333e+02,2.766226415094339472e+02,2.497735849056603854e+02
1.144190476190476176e+02,1.377962962962963047e+02,1.060000000000000000e+02,1.274205607476635578e+02,3.720566037735849250e+02,2.751132075471697931e+02,2.502641509433962312e+02
1.144000000000000057e+02,1.378518518518518476e+02,1.060943396226415132e+02,1.271775700934579447e+02,3.686792452830188722e+02,2.733396226415094361e+02,2.506415094339622556e+02
1.144190476190476176e+02,1.378518518518518476e+02,1.061132075471698073e+02,1.264672897196261658e+02,3.649245283018867667e+02,2.716792452830188722e+02,2.510754716981132049e+02
1.144761904761904816e+02,1.379259259259259238e+02,1.061698113207547181e+02,1.264112149532710276e+02,3.611320754716981014e+02,2.699811320754716917e+02,2.518490566037735903e+02
1.146095238095238074e+02,1.379259259259259238e+02,1.064716981132075517e+02,1.260934579439252303e+02,3.572452830188679513e+02,2.687924528301886653e+02,2.526037735849056673e+02
1.146285714285714334e+02,1.377962962962963047e+02,1.065471698113207566e+02,1.261495327102803685e+02,3.536603773584905639e+02,2.670000000000000000e+02,2.534339622641509493e+02
1.145904761904761955e+02,1.380555555555555429e+02,1.065283018867924483e+02,1.257757009345794330e+02,3.500377358490566166e+02,2.653207547169811278e+02,2.539811320754716917e+02
1.143428571428571416e+02,1.380370370370370381e+02,1.062452830188679229e+02,1.251588785046728987e+02,3.461886792452830264e+02,2.633962264150943611e+02,2.547358490566037688e+02
1.143428571428571416e+02,1.380740740740740762e+02,1.061886792452830122e+02,1.249345794392523317e+02,3.424528301886792292e+02,2.615849056603773306e+02,2.555471698113207424e+02
1.141333333333333400e+02,1.380740740740740762e+02,1.065849056603773590e+02,1.247289719626168250e+02,3.390000000000000000e+02,2.599056603773585152e+02,2.564716981132075375e+02
1.140380952380952380e+02,1.381481481481481524e+02,1.066603773584905639e+02,1.244485981308411198e+02,3.353584905660377444e+02,2.579622641509433834e+02,2.571132075471697931e+02
1.140190476190476261e+02,1.381666666666666572e+02,1.067169811320754746e+02,1.238504672897196315e+02,3.318301886792452819e+02,2.560188679245283083e+02,2.579811320754716917e+02
1.140380952380952380e+02,1.381481481481481524e+02,1.069245283018867951e+02,1.237943925233644791e+02,3.282452830188679513e+02,2.541886792452830264e+02,2.592075471698113347e+02
1.141714285714285779e+02,1.381481481481481524e+02,1.071698113207547181e+02,1.234205607476635578e+02,3.249245283018867667e+02,2.524339622641509493e+02,2.601509433962264097e+02
1.142285714285714278e+02,1.381481481481481524e+02,1.072075471698113205e+02,1.233271028037383132e+02,3.217547169811320487e+02,2.508113207547169736e+02,2.610000000000000000e+02
1.141142857142857139e+02,1.383518518518518476e+02,1.070188679245283083e+02,1.226915887850467328e+02,3.184150943396226694e+02,2.493396226415094361e+02,2.617924528301886653e+02
1.141904761904761898e+02,1.383888888888888857e+02,1.071698113207547181e+02,1.224485981308411198e+02,3.149811320754716917e+02,2.477547169811320771e+02,2.627924528301886653e+02
1.141904761904761898e+02,1.383518518518518476e+02,1.073773584905660385e+02,1.221495327102803685e+02,3.119811320754716917e+02,2.461509433962264097e+02,2.637358490566037972e+02
1.142476190476190538e+02,1.383333333333333428e+02,1.076603773584905639e+02,1.218691588785046775e+02,3.084528301886792292e+02,2.443962264150943327e+02,2.646792452830188722e+02
1.142857142857142918e+02,1.383148148148148096e+02,1.076981132075471663e+02,1.216635514018691566e+02,3.053018867924528195e+02,2.424339622641509493e+02,2.658301886792452819e+02
1.144000000000000057e+02,1.381851851851851904e+02,1.076603773584905639e+02,1.211401869158878526e+02,3.026792452830188722e+02,2.406415094339622556e+02,2.670377358490566166e+02
1.144952380952380935e+02,1.380740740740740762e+02,1.075283018867924483e+02,1.211401869158878526e+02,2.999811320754716917e+02,2.388867924528301785e+02,2.682452830188679513e+02
1.144761904761904816e+02,1.380740740740740762e+02,1.075471698113207566e+02,1.207663551401869171e+02,2.972075471698113347e+02,2.371132075471698215e+02,2.693018867924528195e+02
1.144761904761904816e+02,1.379259259259259238e+02,1.075471698113207566e+02,1.206542056074766407e+02,2.948867924528302069e+02,2.353773584905660243e+02,2.704150943396226694e+02
1.144761904761904816e+02,1.379259259259259238e+02,1.079433962264150892e+02,1.203364485981308434e+02,2.919811320754716917e+02,2.336792452830188722e+02,2.716037735849056389e+02
1.144380952380952436e+02,1.378703703703703809e+02,1.079245283018867951e+02,1.202429906542056131e+02,2.895660377358490791e+02,2.321698113207547181e+02,2.730754716981132333e+02
1.143809523809523796e+02,1.377777777777777715e+02,1.079433962264150892e+02,1.199252336448598157e+02,2.872452830188679513e+02,2.305849056603773590e+02,2.742641509433962028e+02
1.143428571428571416e+02,1.377777777777777715e+02,1.081509433962264097e+02,1.197196261682242948e+02,2.849056603773585152e+02,2.286792452830188722e+02,2.752641509433962028e+02
1.144380952380952436e+02,1.375740740740740762e+02,1.081886792452830122e+02,1.195887850467289724e+02,2.827924528301886653e+02,2.268867924528301785e+02,2.766792452830188722e+02
1.144571428571428555e+02,1.374814814814814952e+02,1.081886792452830122e+02,1.194205607476635578e+02,2.804716981132075375e+02,2.252641509433962312e+02,2.780943396226414848e+02
1.142666666666666657e+02,1.375000000000000000e+02,1.084150943396226410e+02,1.193084112149532672e+02,2.785283018867924625e+02,2.232452830188679229e+02,2.792830188679245111e+02
1.143619047619047677e+02,1.375000000000000000e+02,1.086415094339622698e+02,1.191775700934579447e+02,2.761698113207547181e+02,2.216415094339622556e+02,2.804905660377358458e+02
1.143047619047619037e+02,1.373148148148148096e+02,1.086792452830188722e+02,1.188037383177570092e+02,2.740943396226414848e+02,2.197735849056603854e+02,2.819433962264150750e+02
1.143047619047619037e+02,1.372037037037036953e+02,1.087358490566037688e+02,1.186915887850467328e+02,2.722075471698113347e+02,2.180188679245283083e+02,2.836037735849056389e+02
1.144190476190476176e+02,1.372222222222222285e+02,1.087358490566037688e+02,1.186355140186915946e+02,2.702264150943396430e+02,2.167735849056603854e+02,2.851132075471697931e+02
1.143619047619047677e+02,1.369259259259259238e+02,1.087547169811320771e+02,1.184299065420560737e+02,2.680943396226414848e+02,2.150377358490566166e+02,2.862641509433962028e+02
1.143428571428571416e+02,1.370185185185185048e+02,1.088867924528301927e+02,1.183738317757009355e+02,2.661698113207547181e+02,2.133584905660377444e+02,2.880377358490566166e+02
1.141523809523809518e+02,1.369259259259259238e+02,1.088301886792452819e+02,1.180560747663551382e+02,2.642264150943396430e+02,2.119622641509433834e+02,2.899622641509433834e+02
1.141523809523809518e+02,1.367592592592592666e+02,1.089433962264150892e+02,1.180000000000000000e+02,2.623773584905660528e+02,2.099811320754716917e+02,2.918113207547169736e+02
1.141523809523809518e+02,1.367037037037036953e+02,1.089622641509433976e+02,1.177196261682242948e+02,2.606603773584905639e+02,2.083018867924528195e+02,2.933018867924528195e+02
1.142666666666666657e+02,1.363518518518518476e+02,1.089811320754716917e+02,1.175327102803738342e+02,2.589056603773585152e+02,2.068867924528301785e+02,2.950377358490566166e+02
1.144571428571428555e+02,1.362222222222222285e+02,1.090000000000000000e+02,1.172523364485981290e+02,2.570188679245283083e+02,2.051886792452830264e+02,2.964528301886792292e+02
1.142666666666666657e+02,1.361481481481481524e+02,1.092075471698113205e+02,1.167102803738317789e+02,2.551698113207547181e+02,2.035849056603773590e+02,2.980943396226414848e+02
1.143238095238095298e+02,1.359814814814814952e+02,1.097735849056603712e+02,1.166728971962616868e+02,2.533962264150943327e+02,2.020754716981132049e+02,2.996415094339622556e+02
1.142666666666666657e+02,1.356851851851851904e+02,1.097924528301886795e+02,1.167102803738317789e+02,2.518679245283018986e+02,2.004150943396226410e+02,3.013773584905660528e+02
1.143047619047619037e+02,1.353148148148148096e+02,1.099811320754716917e+02,1.165233644859813040e+02,2.505283018867924625e+02,1.988679245283018986e+02,3.033207547169811278e+02
1.143047619047619037e+02,1.352222222222222285e+02,1.101509433962264097e+02,1.166168224299065486e+02,2.490566037735848965e+02,1.976226415094339757e+02,3.049622641509433834e+02
1.142857142857142918e+02,1.350370370370370381e+02,1.103773584905660385e+02,1.165794392523364422e+02,2.479433962264151035e+02,1.962641509433962312e+02,3.070943396226414848e+02
1.143047619047619037e+02,1.349444444444444571e+02,1.108679245283018844e+02,1.164112149532710276e+02,2.471132075471698215e+02,1.947169811320754604e+02,3.085849056603773306e+02
1.143047619047619037e+02,1.349259259259259238e+02,1.108867924528301927e+02,1.163738317757009355e+02,2.461698113207547181e+02,1.930566037735848965e+02,3.109245283018867667e+02
1.143047619047619037e+02,1.346851851851851904e+02,1.109433962264150892e+02,1.164299065420560737e+02,2.450000000000000000e+02,1.923396226415094361e+02,3.123773584905660528e+02
1.144571428571428555e+02,1.344444444444444571e+02,1.109622641509433976e+02,1.161682242990654146e+02,2.438867924528301785e+02,1.907169811320754604e+02,3.144150943396226694e+02
1.143809523809523796e+02,1.339629629629629619e+02,1.109433962264150892e+02,1.160373831775700921e+02,2.432452830188679229e+02,1.893207547169811278e+02,3.163584905660377444e+02
1.142666666666666657e+02,1.337962962962963047e+02,1.110943396226415132e+02,1.160747663551401843e+02,2.423962264150943327e+02,1.882641509433962312e+02,3.179811320754716917e+02
1.140190476190476261e+02,1.335185185185185048e+02,1.114339622641509493e+02,1.158878504672897236e+02,2.418867924528301785e+02,1.868301886792452819e+02,3.196603773584905639e+02
1.138285714285714221e+02,1.334814814814814952e+02,1.115283018867924483e+02,1.156635514018691566e+02,2.417735849056603854e+02,1.862264150943396146e+02,3.214339622641509209e+02
1.138285714285714221e+02,1.333148148148148096e+02,1.116792452830188722e+02,1.156635514018691566e+02,2.411132075471698215e+02,1.849433962264151035e+02,3.237735849056603570e+02
1.139047619047618980e+02,1.331481481481481524e+02,1.116226415094339615e+02,1.153831775700934514e+02,2.405660377358490507e+02,1.841132075471698215e+02,3.251320754716981014e+02
1.139238095238095241e+02,1.330000000000000000e+02,1.119056603773584868e+02,1.154018691588785117e+02,2.401509433962264097e+02,1.829056603773584868e+02,3.270377358490566166e+02
1.139809523809523739e+02,1.328333333333333428e+02,1.121509433962264097e+02,1.153831775700934514e+02,2.394716981132075375e+02,1.819056603773584868e+02,3.289622641509433834e+02
1.140571428571428640e+02,1.324444444444444571e+02,1.123018867924528337e+02,1.154018691588785117e+02,2.389245283018867951e+02,1.811698113207547181e+02,3.310188679245283083e+02
1.141333333333333400e+02,1.321296296296296191e+02,1.123018867924528337e+02,1.153457943925233593e+02,2.383962264150943327e+02,1.800943396226415132e+02,3.326037735849056389e+02
1.140571428571428640e+02,1.319074074074074190e+02,1.123773584905660385e+02,1.151775700934579447e+02,2.381132075471698215e+02,1.794716981132075375e+02,3.342830188679245111e+02
1.141523809523809518e+02,1.319444444444444571e+02,1.127735849056603712e+02,1.152149532710280369e+02,2.378679245283018986e+02,1.780377358490566166e+02,3.359811320754716917e+02
