# 'RoadGravel_0_0.h5', 'Cement_0_0.h5', 'RoughGravel_0_0.h5', 'Asphalt_0_0.h5', 'Grass_0_0.h5', 'Puddle_0_0.h5', 'AsphaltWet_0_0.h5'
9.737735849056603854e+01,1.626168224299065344e+02,1.219238095238095241e+02,1.213944954128440372e+02,1.049724770642201861e+02,4.033962264150943611e+02,1.951346153846153868e+02
9.726415094339623124e+01,1.622056074766355209e+02,1.218476190476190482e+02,1.214495412844036650e+02,1.049174311926605441e+02,4.043018867924528195e+02,1.963076923076923208e+02
9.726415094339623124e+01,1.620373831775700921e+02,1.216761904761904702e+02,1.213761467889908232e+02,1.048990825688073443e+02,4.054150943396226694e+02,1.974038461538461604e+02
9.716981132075471805e+01,1.620373831775700921e+02,1.217523809523809462e+02,1.214128440366972512e+02,1.048807339449541303e+02,4.063018867924528195e+02,1.980576923076923208e+02
9.715094339622640973e+01,1.620186915887850603e+02,1.218285714285714221e+02,1.213027522935779814e+02,1.048807339449541303e+02,4.072641509433962028e+02,1.990384615384615472e+02
9.709433962264151319e+01,1.618130841121495394e+02,1.214666666666666686e+02,1.214311926605504652e+02,1.048256880733945025e+02,4.080754716981132333e+02,1.998846153846153868e+02
9.709433962264151319e+01,1.616074766355140184e+02,1.213333333333333286e+02,1.212660550458715534e+02,1.048807339449541303e+02,4.089622641509433834e+02,2.008076923076923208e+02
9.724528301886792292e+01,1.614579439252336499e+02,1.211238095238095269e+02,1.213944954128440372e+02,1.047155963302752326e+02,4.094905660377358458e+02,2.018653846153846132e+02
9.713207547169811562e+01,1.609906542056074841e+02,1.210857142857142890e+02,1.214495412844036650e+02,1.047889908256880744e+02,4.096415094339622556e+02,2.028269230769230660e+02
9.713207547169811562e+01,1.608598130841121474e+02,1.210476190476190510e+02,1.212660550458715534e+02,1.047706422018348604e+02,4.100000000000000000e+02,2.035769230769230660e+02
9.713207547169811562e+01,1.607663551401869029e+02,1.207809523809523853e+02,1.212293577981651396e+02,1.045504587155963350e+02,4.101509433962264097e+02,2.049807692307692264e+02
9.701886792452830832e+01,1.606168224299065344e+02,1.212952380952380906e+02,1.213761467889908232e+02,1.045321100917431210e+02,4.105094339622641542e+02,2.056730769230769340e+02
9.705660377358491075e+01,1.603551401869158894e+02,1.208380952380952351e+02,1.214311926605504652e+02,1.043669724770642233e+02,4.109245283018867667e+02,2.063846153846153868e+02
9.679245283018867951e+01,1.601495327102803685e+02,1.210285714285714249e+02,1.214311926605504652e+02,1.043669724770642233e+02,4.109056603773585152e+02,2.072307692307692264e+02
9.658490566037735903e+01,1.600186915887850603e+02,1.210285714285714249e+02,1.213027522935779814e+02,1.045871559633027488e+02,4.109245283018867667e+02,2.078269230769230660e+02
9.662264150943396146e+01,1.598504672897196315e+02,1.212190476190476147e+02,1.212844036697247674e+02,1.046055045871559628e+02,4.105849056603773306e+02,2.087500000000000000e+02
9.620754716981132049e+01,1.597383177570093551e+02,1.211619047619047649e+02,1.216513761467889907e+02,1.046055045871559628e+02,4.102830188679245111e+02,2.093269230769230660e+02
9.622641509433962881e+01,1.593271028037383132e+02,1.209904761904761870e+02,1.215412844036697209e+02,1.046788990825688046e+02,4.100943396226414848e+02,2.097692307692307736e+02
9.622641509433962881e+01,1.591588785046728844e+02,1.208190476190476232e+02,1.215412844036697209e+02,1.046422018348623908e+02,4.097358490566037972e+02,2.103269230769230660e+02
9.626415094339623124e+01,1.586355140186915946e+02,1.209142857142857110e+02,1.214311926605504652e+02,1.046422018348623908e+02,4.094339622641509209e+02,2.111923076923076792e+02
9.637735849056603854e+01,1.584859813084112261e+02,1.210857142857142890e+02,1.214862385321100930e+02,1.047339449541284466e+02,4.086603773584905639e+02,2.119423076923076792e+02
9.635849056603773022e+01,1.584112149532710418e+02,1.209714285714285751e+02,1.214678899082568790e+02,1.047889908256880744e+02,4.075471698113207708e+02,2.122307692307692264e+02
9.633962264150943611e+01,1.576822429906542027e+02,1.207238095238095212e+02,1.214678899082568790e+02,1.047706422018348604e+02,4.069811320754716917e+02,2.122307692307692264e+02
9.633962264150943611e+01,1.572149532710280369e+02,1.206095238095238074e+02,1.214128440366972512e+02,1.048440366972477023e+02,4.062075471698113347e+02,2.125000000000000000e+02
9.649056603773584584e+01,1.570467289719626081e+02,1.206476190476190453e+02,1.213027522935779814e+02,1.047889908256880744e+02,4.051509433962264097e+02,2.132692307692307736e+02
9.662264150943396146e+01,1.567289719626168107e+02,1.209333333333333371e+02,1.211926605504587116e+02,1.046788990825688046e+02,4.042452830188679513e+02,2.134230769230769340e+02
9.664150943396226978e+01,1.565981308411215025e+02,1.209333333333333371e+02,1.214311926605504652e+02,1.046422018348623908e+02,4.030754716981132333e+02,2.137500000000000000e+02
9.667924528301887221e+01,1.562990654205607370e+02,1.209523809523809490e+02,1.213761467889908232e+02,1.045504587155963350e+02,4.018113207547169736e+02,2.138846153846153868e+02
9.669811320754716633e+01,1.557943925233644791e+02,1.209904761904761870e+02,1.213944954128440372e+02,1.044770642201834931e+02,4.002264150943396430e+02,2.143269230769230660e+02
9.669811320754716633e+01,1.555887850467289582e+02,1.211428571428571388e+02,1.213577981651376092e+02,1.046605504587155906e+02,3.987547169811320487e+02,2.144038461538461604e+02
9.669811320754716633e+01,1.552523364485981290e+02,1.210095238095238130e+02,1.211559633027522977e+02,1.045321100917431210e+02,3.970000000000000000e+02,2.145961538461538396e+02
9.669811320754716633e+01,1.545046728971962580e+02,1.209904761904761870e+02,1.211192660550458697e+02,1.048073394495412884e+02,3.952264150943396430e+02,2.147692307692307736e+02
9.675471698113207708e+01,1.539252336448598157e+02,1.211047619047619008e+02,1.211009174311926557e+02,1.047339449541284466e+02,3.934339622641509209e+02,2.147307692307692264e+02
9.686792452830188438e+01,1.535140186915887739e+02,1.214285714285714306e+02,1.210642201834862419e+02,1.046788990825688046e+02,3.917547169811320487e+02,2.149038461538461604e+02
9.684905660377359027e+01,1.530467289719626081e+02,1.215619047619047564e+02,1.210275229357798139e+02,1.046238532110091768e+02,3.900000000000000000e+02,2.149423076923076792e+02
9.681132075471698784e+01,1.524112149532710418e+02,1.216952380952380963e+02,1.211559633027522977e+02,1.047339449541284466e+02,3.887358490566037972e+02,2.149615384615384528e+02
9.681132075471698784e+01,1.519813084112149397e+02,1.218095238095238102e+02,1.212110091743119256e+02,1.046972477064220186e+02,3.871509433962264097e+02,2.150576923076923208e+02
9.673584905660376876e+01,1.512336448598130971e+02,1.215999999999999943e+02,1.208623853211009163e+02,1.046788990825688046e+02,3.853773584905660528e+02,2.151730769230769340e+02
9.688679245283019270e+01,1.505420560747663501e+02,1.218857142857142861e+02,1.209541284403669721e+02,1.047522935779816464e+02,3.834150943396226694e+02,2.151923076923076792e+02
9.675471698113207708e+01,1.503177570093457973e+02,1.217904761904761841e+02,1.210091743119265999e+02,1.046605504587155906e+02,3.816792452830188722e+02,2.150576923076923208e+02
9.675471698113207708e+01,1.499813084112149397e+02,1.220761904761904759e+02,1.209174311926605441e+02,1.045871559633027488e+02,3.798113207547169736e+02,2.153269230769230660e+02
9.677358490566037119e+01,1.493644859813084054e+02,1.222095238095238159e+02,1.211009174311926557e+02,1.045871559633027488e+02,3.779056603773585152e+02,2.155192307692307736e+02
9.683018867924528195e+01,1.485794392523364422e+02,1.224761904761904816e+02,1.211192660550458697e+02,1.045137614678899070e+02,3.759245283018867667e+02,2.156346153846153868e+02
9.686792452830188438e+01,1.481121495327102764e+02,1.223238095238095298e+02,1.211743119266054975e+02,1.047522935779816464e+02,3.737358490566037972e+02,2.157307692307692264e+02
9.692452830188679513e+01,1.475887850467289582e+02,1.223619047619047677e+02,1.213027522935779814e+02,1.046055045871559628e+02,3.715660377358490791e+02,2.158269230769230660e+02
9.694339622641508925e+01,1.468037383177570234e+02,1.224190476190476176e+02,1.212844036697247674e+02,1.047155963302752326e+02,3.699245283018867667e+02,2.159038461538461604e+02
9.696226415094339757e+01,1.462242990654205528e+02,1.226666666666666714e+02,1.213761467889908232e+02,1.047155963302752326e+02,3.681886792452830264e+02,2.159038461538461604e+02
9.701886792452830832e+01,1.457196261682242948e+02,1.225904761904761955e+02,1.212477064220183536e+02,1.045504587155963350e+02,3.661698113207547181e+02,2.158461538461538396e+02
9.690566037735848681e+01,1.444859813084112261e+02,1.226857142857142833e+02,1.214311926605504652e+02,1.045871559633027488e+02,3.639056603773585152e+02,2.157307692307692264e+02
9.684905660377359027e+01,1.442429906542056131e+02,1.226095238095238074e+02,1.214678899082568790e+02,1.045871559633027488e+02,3.618301886792452819e+02,2.155384615384615472e+02
9.696226415094339757e+01,1.434018691588784975e+02,1.227047619047619094e+02,1.214862385321100930e+02,1.045688073394495348e+02,3.596415094339622556e+02,2.154615384615384528e+02
9.696226415094339757e+01,1.425233644859813182e+02,1.228190476190476232e+02,1.215045871559633071e+02,1.045321100917431210e+02,3.576226415094339472e+02,2.152884615384615472e+02
9.690566037735848681e+01,1.420747663551401843e+02,1.228190476190476232e+02,1.217064220183486185e+02,1.043853211009174373e+02,3.553584905660377444e+02,2.151923076923076792e+02
9.673584905660376876e+01,1.410280373831775762e+02,1.228380952380952351e+02,1.215596330275229349e+02,1.042018348623853257e+02,3.530943396226414848e+02,2.151346153846153868e+02
9.675471698113207708e+01,1.406168224299065344e+02,1.227238095238095212e+02,1.216146788990825627e+02,1.040183486238532140e+02,3.510188679245283083e+02,2.152115384615384528e+02
9.669811320754716633e+01,1.396822429906542027e+02,1.224761904761904816e+02,1.216513761467889907e+02,1.039816513761467860e+02,3.485660377358490791e+02,2.151730769230769340e+02
9.658490566037735903e+01,1.389158878504672998e+02,1.224761904761904816e+02,1.216697247706422047e+02,1.038899082568807302e+02,3.459811320754716917e+02,2.147115384615384528e+02
9.647169811320755173e+01,1.382616822429906449e+02,1.225714285714285694e+02,1.215596330275229349e+02,1.037247706422018325e+02,3.436226415094339472e+02,2.144038461538461604e+02
9.645283018867924341e+01,1.372336448598130971e+02,1.227428571428571473e+02,1.215963302752293629e+02,1.037064220183486185e+02,3.412641509433962028e+02,2.146153846153846132e+02
9.652830188679244827e+01,1.366915887850467186e+02,1.230095238095238130e+02,1.217247706422018325e+02,1.039449541284403722e+02,3.388490566037735903e+02,2.145961538461538396e+02
9.641509433962264097e+01,1.360560747663551524e+02,1.230857142857142890e+02,1.213394495412844094e+02,1.038348623853211024e+02,3.365471698113207708e+02,2.144038461538461604e+02
9.641509433962264097e+01,1.352523364485981290e+02,1.232190476190476147e+02,1.214128440366972512e+02,1.037798165137614745e+02,3.337924528301886653e+02,2.140961538461538396e+02
9.628301886792452535e+01,1.346355140186915946e+02,1.231047619047619008e+02,1.215229357798165069e+02,1.035412844036697209e+02,3.308490566037735903e+02,2.139615384615384528e+02
9.639622641509433265e+01,1.337009345794392630e+02,1.231047619047619008e+02,1.217064220183486185e+02,1.031926605504587116e+02,3.285283018867924625e+02,2.134807692307692264e+02
9.639622641509433265e+01,1.330280373831775762e+02,1.232571428571428527e+02,1.217247706422018325e+02,1.032293577981651396e+02,3.261698113207547181e+02,2.132692307692307736e+02
9.630188679245283367e+01,1.322616822429906449e+02,1.233142857142857167e+02,1.217614678899082605e+02,1.031559633027522977e+02,3.232452830188679513e+02,2.130000000000000000e+02
9.630188679245283367e+01,1.316822429906542027e+02,1.235238095238095184e+02,1.217247706422018325e+02,1.032477064220183536e+02,3.209245283018867667e+02,2.124038461538461604e+02
9.641509433962264097e+01,1.309906542056074841e+02,1.234857142857142804e+02,1.216330275229357767e+02,1.032660550458715534e+02,3.181698113207547181e+02,2.123461538461538396e+02
9.633962264150943611e+01,1.299626168224299079e+02,1.233904761904761926e+02,1.215045871559633071e+02,1.032660550458715534e+02,3.154339622641509209e+02,2.122307692307692264e+02
9.633962264150943611e+01,1.292336448598130971e+02,1.233142857142857167e+02,1.217431192660550465e+02,1.032660550458715534e+02,3.125660377358490791e+02,2.116730769230769340e+02
9.630188679245283367e+01,1.283551401869158894e+02,1.233714285714285666e+02,1.217614678899082605e+02,1.032110091743119256e+02,3.099056603773585152e+02,2.111346153846153868e+02
9.639622641509433265e+01,1.279439252336448618e+02,1.234666666666666686e+02,1.218165137614678883e+02,1.031376146788990837e+02,3.070377358490566166e+02,2.105769230769230660e+02
9.647169811320755173e+01,1.273644859813084054e+02,1.235428571428571445e+02,1.217798165137614745e+02,1.030642201834862419e+02,3.041132075471697931e+02,2.105192307692307736e+02
9.647169811320755173e+01,1.267850467289719631e+02,1.235428571428571445e+02,1.220550458715596278e+02,1.030091743119265999e+02,3.013962264150943611e+02,2.103076923076923208e+02
9.643396226415094930e+01,1.259439252336448618e+02,1.234095238095238045e+02,1.219266055045871582e+02,1.030275229357798139e+02,2.986226415094339472e+02,2.098653846153846132e+02
9.647169811320755173e+01,1.252336448598130829e+02,1.234857142857142804e+02,1.218715596330275162e+02,1.030275229357798139e+02,2.959622641509433834e+02,2.095192307692307736e+02
9.662264150943396146e+01,1.245981308411214883e+02,1.235047619047619065e+02,1.217798165137614745e+02,1.030275229357798139e+02,2.932075471698113347e+02,2.091153846153846132e+02
9.662264150943396146e+01,1.239252336448598157e+02,1.234857142857142804e+02,1.217064220183486185e+02,1.028623853211009163e+02,2.903962264150943611e+02,2.086346153846153868e+02
9.660377358490566735e+01,1.232149532710280369e+02,1.234857142857142804e+02,1.219449541284403722e+02,1.027155963302752326e+02,2.878490566037735903e+02,2.083269230769230660e+02
9.660377358490566735e+01,1.224485981308411198e+02,1.235619047619047564e+02,1.219816513761467860e+02,1.023669724770642233e+02,2.853396226415094361e+02,2.077115384615384528e+02
9.664150943396226978e+01,1.220747663551401843e+02,1.235809523809523824e+02,1.220733944954128418e+02,1.022201834862385255e+02,2.827169811320754889e+02,2.071538461538461604e+02
9.654716981132075659e+01,1.214205607476635578e+02,1.234666666666666686e+02,1.220000000000000000e+02,1.022568807339449535e+02,2.802830188679245111e+02,2.067692307692307736e+02
9.654716981132075659e+01,1.205981308411214883e+02,1.235238095238095184e+02,1.217981651376146743e+02,1.022568807339449535e+02,2.776603773584905639e+02,2.061923076923076792e+02
9.654716981132075659e+01,1.201682242990654146e+02,1.233523809523809547e+02,1.220183486238532140e+02,1.023486238532110093e+02,2.750566037735849250e+02,2.058461538461538396e+02
9.647169811320755173e+01,1.199252336448598157e+02,1.236571428571428584e+02,1.220550458715596278e+02,1.022201834862385255e+02,2.726226415094339472e+02,2.051730769230769340e+02
9.652830188679244827e+01,1.190654205607476683e+02,1.236571428571428584e+02,1.221284403669724838e+02,1.021834862385321117e+02,2.699245283018867667e+02,2.048846153846153868e+02
9.645283018867924341e+01,1.185607476635513962e+02,1.234285714285714306e+02,1.219449541284403722e+02,1.018715596330275162e+02,2.675094339622641542e+02,2.045192307692307736e+02
9.639622641509433265e+01,1.182056074766355209e+02,1.236952380952380963e+02,1.219633027522935720e+02,1.018165137614678883e+02,2.650943396226414848e+02,2.040769230769230660e+02
9.613207547169811562e+01,1.179439252336448618e+02,1.236380952380952323e+02,1.218165137614678883e+02,1.016330275229357767e+02,2.627169811320754889e+02,2.033653846153846132e+02
9.626415094339623124e+01,1.175887850467289724e+02,1.238095238095238102e+02,1.219082568807339442e+02,1.012844036697247674e+02,2.604716981132075375e+02,2.026923076923076792e+02
9.611320754716980730e+01,1.172897196261682211e+02,1.238285714285714221e+02,1.218348623853211024e+02,1.011192660550458697e+02,2.582641509433962028e+02,2.022115384615384528e+02
9.598113207547169168e+01,1.170654205607476683e+02,1.239809523809523739e+02,1.219082568807339442e+02,1.010825688073394559e+02,2.561509433962264097e+02,2.018653846153846132e+02
9.598113207547169168e+01,1.169719626168224238e+02,1.237333333333333343e+02,1.220550458715596278e+02,1.014128440366972512e+02,2.539245283018867951e+02,2.013461538461538396e+02
9.598113207547169168e+01,1.162616822429906591e+02,1.237523809523809462e+02,1.220733944954128418e+02,1.014128440366972512e+02,2.518301886792452819e+02,2.007307692307692264e+02
9.598113207547169168e+01,1.160000000000000000e+02,1.240571428571428640e+02,1.219266055045871582e+02,1.014128440366972512e+02,2.497358490566037688e+02,2.004038461538461604e+02
9.598113207547169168e+01,1.154953271028037420e+02,1.241714285714285779e+02,1.218532110091743164e+02,1.014128440366972512e+02,2.475660377358490507e+02,1.999615384615384528e+02
9.607547169811320487e+01,1.152897196261682211e+02,1.241714285714285779e+02,1.219633027522935720e+02,1.014128440366972512e+02,2.454339622641509493e+02,1.993846153846153868e+02
9.607547169811320487e+01,1.150093457943925301e+02,1.239809523809523739e+02,1.220000000000000000e+02,1.008623853211009163e+02,2.434150943396226410e+02,1.988076923076923208e+02
9.592452830188679513e+01,1.143177570093457973e+02,1.239238095238095241e+02,1.221834862385321117e+02,1.008623853211009163e+02,2.414150943396226410e+02,1.979423076923076792e+02
9.560377358490566735e+01,1.141495327102803685e+02,1.239619047619047620e+02,1.222752293577981675e+02,1.009357798165137581e+02,2.395471698113207424e+02,1.976346153846153868e+02
9.564150943396226978e+01,1.136635514018691566e+02,1.239047619047618980e+02,1.222752293577981675e+02,1.008990825688073443e+02,2.376603773584905639e+02,1.971538461538461604e+02
9.564150943396226978e+01,1.134766355140186960e+02,1.239238095238095241e+02,1.222935779816513815e+02,1.005688073394495348e+02,2.356792452830188722e+02,1.966346153846153868e+02
9.562264150943396146e+01,1.132149532710280369e+02,1.241904761904761898e+02,1.224403669724770651e+02,1.004403669724770651e+02,2.338679245283018986e+02,1.957500000000000000e+02
9.562264150943396146e+01,1.128224299065420553e+02,1.242666666666666657e+02,1.223486238532110093e+02,1.003119266055045813e+02,2.321320754716981014e+02,1.950576923076923208e+02
9.556603773584905070e+01,1.126355140186915946e+02,1.240571428571428640e+02,1.223486238532110093e+02,1.005321100917431210e+02,2.300943396226415132e+02,1.945769230769230660e+02
9.550943396226415416e+01,1.122242990654205670e+02,1.240952380952381020e+02,1.224403669724770651e+02,1.000000000000000000e+02,2.282830188679245396e+02,1.942500000000000000e+02
9.543396226415094930e+01,1.117757009345794330e+02,1.240761904761904759e+02,1.228440366972477023e+02,9.990825688073394417e+01,2.264905660377358458e+02,1.939423076923076792e+02
9.543396226415094930e+01,1.112710280373831750e+02,1.240000000000000000e+02,1.228256880733945025e+02,9.987155963302751616e+01,2.245283018867924625e+02,1.935384615384615472e+02
9.530188679245283367e+01,1.111588785046728987e+02,1.239619047619047620e+02,1.228440366972477023e+02,9.976146788990826053e+01,2.226415094339622556e+02,1.933846153846153868e+02
9.526415094339623124e+01,1.110467289719626223e+02,1.240952380952381020e+02,1.228440366972477023e+02,9.976146788990826053e+01,2.208867924528301785e+02,1.929038461538461604e+02
9.520754716981132049e+01,1.108224299065420553e+02,1.239809523809523739e+02,1.229908256880734001e+02,9.981651376146788834e+01,2.190566037735848965e+02,1.927884615384615472e+02
9.520754716981132049e+01,1.105233644859813040e+02,1.239047619047618980e+02,1.228623853211009163e+02,9.968807339449541871e+01,2.171886792452830264e+02,1.924807692307692264e+02
9.520754716981132049e+01,1.103177570093457973e+02,1.239619047619047620e+02,1.229541284403669721e+02,9.954128440366972086e+01,2.154150943396226410e+02,1.919423076923076792e+02
9.518867924528301216e+01,1.101869158878504606e+02,1.238857142857142861e+02,1.229724770642201861e+02,9.961467889908256268e+01,2.138490566037735903e+02,1.917115384615384528e+02
9.481132075471698784e+01,1.100747663551401843e+02,1.238666666666666600e+02,1.230091743119265999e+02,9.961467889908256268e+01,2.121132075471698215e+02,1.916923076923076792e+02
9.475471698113207708e+01,1.095887850467289724e+02,1.238476190476190482e+02,1.228623853211009163e+02,9.933944954128440941e+01,2.104905660377358458e+02,1.912307692307692264e+02
9.464150943396226978e+01,1.090280373831775762e+02,1.238476190476190482e+02,1.229174311926605441e+02,9.928440366972476738e+01,2.085471698113207424e+02,1.910192307692307736e+02
9.449056603773584584e+01,1.088785046728971935e+02,1.238476190476190482e+02,1.228807339449541303e+02,9.926605504587155338e+01,2.072264150943396146e+02,1.905769230769230660e+02
9.445283018867924341e+01,1.087663551401869171e+02,1.237142857142857082e+02,1.227706422018348604e+02,9.935779816513760920e+01,2.054905660377358458e+02,1.905192307692307736e+02
9.424528301886792292e+01,1.087663551401869171e+02,1.237523809523809462e+02,1.226788990825688046e+02,9.926605504587155338e+01,2.037924528301886653e+02,1.901923076923076792e+02
9.416981132075471805e+01,1.085794392523364422e+02,1.237523809523809462e+02,1.226238532110091768e+02,9.908256880733945593e+01,2.022830188679245396e+02,1.902692307692307736e+02
9.405660377358491075e+01,1.082429906542056131e+02,1.235238095238095184e+02,1.225688073394495348e+02,9.900917431192659990e+01,2.007735849056603854e+02,1.901346153846153868e+02
9.411320754716980730e+01,1.080560747663551382e+02,1.230285714285714249e+02,1.225688073394495348e+02,9.906422018348624192e+01,1.997169811320754604e+02,1.900961538461538396e+02
9.375471698113207708e+01,1.080373831775700921e+02,1.227428571428571473e+02,1.226422018348623908e+02,9.877064220183486043e+01,1.980188679245283083e+02,1.900384615384615472e+02
9.330188679245283367e+01,1.079065420560747697e+02,1.226666666666666714e+02,1.227155963302752326e+02,9.875229357798164642e+01,1.968301886792452819e+02,1.898653846153846132e+02
9.318867924528301216e+01,1.080373831775700921e+02,1.225714285714285694e+02,1.227155963302752326e+02,9.875229357798164642e+01,1.954905660377358458e+02,1.894807692307692264e+02
9.320754716981132049e+01,1.074018691588785117e+02,1.225142857142857196e+02,1.227706422018348604e+02,9.860550458715596278e+01,1.943207547169811278e+02,1.899038461538461604e+02
9.294339622641508925e+01,1.073084112149532672e+02,1.224000000000000057e+02,1.227522935779816464e+02,9.838532110091743732e+01,1.934905660377358458e+02,1.897500000000000000e+02
9.294339622641508925e+01,1.071401869158878526e+02,1.223238095238095298e+02,1.227522935779816464e+02,9.827522935779816748e+01,1.920377358490566166e+02,1.897307692307692264e+02
9.254716981132075659e+01,1.071401869158878526e+02,1.223238095238095298e+02,1.227522935779816464e+02,9.825688073394495348e+01,1.910000000000000000e+02,1.898846153846153868e+02
9.245283018867924341e+01,1.071028037383177605e+02,1.223238095238095298e+02,1.227155963302752326e+02,9.834862385321100930e+01,1.902264150943396146e+02,1.897884615384615472e+02
9.233962264150943611e+01,1.070280373831775762e+02,1.222666666666666657e+02,1.227155963302752326e+02,9.834862385321100930e+01,1.889622641509433834e+02,1.901730769230769340e+02
9.232075471698112779e+01,1.070093457943925301e+02,1.220190476190476261e+02,1.227155963302752326e+02,9.838532110091743732e+01,1.878301886792452819e+02,1.902115384615384528e+02
9.226415094339623124e+01,1.066728971962616868e+02,1.219428571428571360e+02,1.226422018348623908e+02,9.836697247706422331e+01,1.867924528301886653e+02,1.902115384615384528e+02
9.213207547169811562e+01,1.065981308411214883e+02,1.218095238095238102e+02,1.226972477064220186e+02,9.836697247706422331e+01,1.862830188679245396e+02,1.902115384615384528e+02
9.200000000000000000e+01,1.063364485981308434e+02,1.216571428571428584e+02,1.226972477064220186e+02,9.818348623853211166e+01,1.853396226415094361e+02,1.905961538461538396e+02
9.183018867924528195e+01,1.063177570093457973e+02,1.215428571428571445e+02,1.224220183486238511e+02,9.818348623853211166e+01,1.848301886792452819e+02,1.904038461538461604e+02
9.152830188679244827e+01,1.063551401869158894e+02,1.215999999999999943e+02,1.224220183486238511e+02,9.825688073394495348e+01,1.839245283018867951e+02,1.904807692307692264e+02
9.135849056603773022e+01,1.063177570093457973e+02,1.215238095238095184e+02,1.224587155963302791e+02,9.809174311926605583e+01,1.830566037735848965e+02,1.905961538461538396e+02
9.135849056603773022e+01,1.060747663551401843e+02,1.212000000000000028e+02,1.223669724770642233e+02,9.798165137614678599e+01,1.823207547169811278e+02,1.912307692307692264e+02
9.094339622641508925e+01,1.060373831775700921e+02,1.210095238095238130e+02,1.222935779816513815e+02,9.796330275229357198e+01,1.816792452830188722e+02,1.913269230769230660e+02
9.084905660377359027e+01,1.059813084112149539e+02,1.209714285714285751e+02,1.220917431192660558e+02,9.792660550458715818e+01,1.813584905660377444e+02,1.916346153846153868e+02
9.058490566037735903e+01,1.057943925233644791e+02,1.207047619047619094e+02,1.220366972477064280e+02,9.796330275229357198e+01,1.810377358490566166e+02,1.918653846153846132e+02
9.058490566037735903e+01,1.057196261682242948e+02,1.206476190476190453e+02,1.219449541284403722e+02,9.787155963302751616e+01,1.803962264150943327e+02,1.922884615384615472e+02
9.039622641509433265e+01,1.057383177570093409e+02,1.204952380952380935e+02,1.219449541284403722e+02,9.803669724770642802e+01,1.800566037735848965e+02,1.924038461538461604e+02
9.032075471698112779e+01,1.056635514018691566e+02,1.203047619047619037e+02,1.218715596330275162e+02,9.801834862385321401e+01,1.794905660377358458e+02,1.924615384615384528e+02
9.030188679245283367e+01,1.055700934579439263e+02,1.198476190476190482e+02,1.218165137614678883e+02,9.801834862385321401e+01,1.787358490566037688e+02,1.927692307692307736e+02
9.024528301886792292e+01,1.054953271028037420e+02,1.198285714285714221e+02,1.218715596330275162e+02,9.783486238532110235e+01,1.783018867924528195e+02,1.929230769230769340e+02
9.015094339622640973e+01,1.054953271028037420e+02,1.198476190476190482e+02,1.219633027522935720e+02,9.783486238532110235e+01,1.781132075471698215e+02,1.933846153846153868e+02
8.992452830188679513e+01,1.055140186915887881e+02,1.197714285714285722e+02,1.218348623853211024e+02,9.779816513761467434e+01,1.778301886792452819e+02,1.934615384615384528e+02
8.983018867924528195e+01,1.050093457943925301e+02,1.197714285714285722e+02,1.216330275229357767e+02,9.759633027522936288e+01,1.772641509433962312e+02,1.934807692307692264e+02
8.984905660377359027e+01,1.047850467289719631e+02,1.191047619047619008e+02,1.215963302752293629e+02,9.755963302752293487e+01,1.770000000000000000e+02,1.935769230769230660e+02
8.979245283018867951e+01,1.046542056074766407e+02,1.186857142857142833e+02,1.214678899082568790e+02,9.765137614678899070e+01,1.766792452830188722e+02,1.937115384615384528e+02
8.958490566037735903e+01,1.043364485981308434e+02,1.184000000000000057e+02,1.213027522935779814e+02,9.763302752293577669e+01,1.761698113207547181e+02,1.940384615384615472e+02
8.922641509433962881e+01,1.043177570093457973e+02,1.180571428571428640e+02,1.213394495412844094e+02,9.774311926605504652e+01,1.760754716981132049e+02,1.941923076923076792e+02
8.886792452830188438e+01,1.042616822429906591e+02,1.178285714285714221e+02,1.211192660550458697e+02,9.774311926605504652e+01,1.756603773584905639e+02,1.940769230769230660e+02
8.879245283018867951e+01,1.040560747663551382e+02,1.176952380952380963e+02,1.209357798165137581e+02,9.774311926605504652e+01,1.755283018867924625e+02,1.945384615384615472e+02
8.841509433962264097e+01,1.039813084112149539e+02,1.174285714285714306e+02,1.208073394495412884e+02,9.779816513761467434e+01,1.751320754716981014e+02,1.948076923076923208e+02
8.839622641509433265e+01,1.038878504672897236e+02,1.174285714285714306e+02,1.207706422018348604e+02,9.772477064220183252e+01,1.749433962264151035e+02,1.949230769230769340e+02
8.830188679245283367e+01,1.037943925233644791e+02,1.169904761904761870e+02,1.207522935779816464e+02,9.772477064220183252e+01,1.746037735849056673e+02,1.950192307692307736e+02
8.816981132075471805e+01,1.036261682242990645e+02,1.167428571428571473e+02,1.204403669724770651e+02,9.737614678899082321e+01,1.745849056603773590e+02,1.952692307692307736e+02
8.815094339622640973e+01,1.034766355140186960e+02,1.165904761904761955e+02,1.202935779816513815e+02,9.750458715596330705e+01,1.745849056603773590e+02,1.954807692307692264e+02
8.805660377358491075e+01,1.033831775700934514e+02,1.163809523809523796e+02,1.200917431192660558e+02,9.754128440366972086e+01,1.743584905660377444e+02,1.953461538461538396e+02
8.786792452830188438e+01,1.032523364485981290e+02,1.163047619047619037e+02,1.199449541284403722e+02,9.754128440366972086e+01,1.743396226415094361e+02,1.953076923076923208e+02
8.783018867924528195e+01,1.033084112149532672e+02,1.161714285714285779e+02,1.199082568807339442e+02,9.754128440366972086e+01,1.741320754716981014e+02,1.950961538461538396e+02
